vlsr,spec_nearest,spec_0,spec_1,spec_2,spec_3,spec_4,spec_5,spec_6,spec_7,spec_8,spec_9,spec_10,spec_11
-18.998985836435995,2.30068445205687,0.3642234206200267,-0.4721425175666074,3.0159561634063263,-7.435694694519067,2.817430496215804,2.521208047866815,-0.0708732530474793,-5.560435295104933,2.2184951305389715,-2.903684616088831,4.570385456085207,4.455159187316856
-18.90212101074398,1.5025101383267299,1.7785129308181609,0.7347282532254129,2.4867994893090297,-6.757231279136329,2.5806210222846673,2.243997900574291,0.11912260232147276,-4.305190112206375,2.4017078393425284,-2.0398984170946663,4.4819396170655645,3.220305907180857
-18.80525618505196,0.7043358245965603,3.192802441016347,1.9415990240174772,1.9576428152117138,-6.078767863753566,2.3438115483535222,1.9667877532817566,0.3091184576904318,-3.049944929307771,2.584920548146092,-1.1761122181004697,4.393493778045919,1.985452627044812
-18.708391359359943,-0.09383848913358017,4.607091951214481,3.1484697948094977,1.4284861411144174,-5.400304448370828,2.1070020744223856,1.6895776059892327,0.4991143130593839,-1.7946997464092127,2.768133256949649,-0.31232601910630464,4.3050479390262755,0.750599346908813
-18.611526533667927,-0.8920128028637202,6.0213814614126155,4.355340565601518,0.8993294670171208,-4.72184103298809,1.870192600491249,1.4123674586967085,0.689110168428336,-0.5394545635106551,2.951345965753206,0.5514601798878602,4.216602100006633,-0.4842539332271869
-18.514661707975907,-1.69018711659389,7.435670971610802,5.562211336393583,0.3701727929198051,-4.043377617605326,1.633383126560104,1.1351573114041742,0.879106023797295,0.7157906193879491,3.1345586745567697,1.4152463788820566,4.128156260986987,-1.7191072133632312
-18.41779688228389,-1.4186263699936545,7.4212670263901215,4.920152131248885,0.5471175270143005,-2.009017963035326,1.7279182088141405,1.5712122075698196,1.62619713552641,1.2779118484921197,4.175190888199207,1.7840356437209564,3.3783470081542433,-1.1331409769120218
-18.320932056591875,-1.097882402228882,7.34117602574799,4.193084651348612,0.7565266936692872,0.08768174850870203,1.8376875235364367,2.0400608988369378,2.3989018222605494,1.8081653096057937,5.255244688270956,2.1300664288286155,2.598130242042784,-0.46345890061785444
-18.224067230899855,-0.7771384344640979,7.2610850251058565,3.466017171448312,0.9659358603242814,2.1843814600528075,1.947456838258737,2.508909590104073,3.171606508994717,2.3384187707194872,6.335298488342745,2.476097213936287,1.817913475931296,0.20622317567633752
-18.12720240520784,-0.4563944666993256,7.180994024463725,2.7389496915480382,1.1753450269792678,4.281081171596835,2.057226152981033,2.977758281371192,3.9443111957288566,2.868672231833161,7.415352288414494,2.8221279990439463,1.037696709819837,0.8759052519705046
-18.030337579515823,-0.13565049893455305,7.100903023821594,2.0118822116477646,1.3847541936342544,6.377780883140865,2.1669954677033294,3.44660697263831,4.717015882462996,3.3989256929468348,8.495406088486241,3.168158784151605,0.2574799437083777,1.5455873282646724
-17.933472753823803,0.6342965772209506,6.797848170619108,1.7357739077673902,0.7949270124268862,5.471078154308282,2.493980070085066,3.6130807965929024,3.880974872991359,2.4492453022459704,7.2476471501497155,2.2429078149898873,0.930629721654049,1.8059455262809652
-17.836607928131787,1.4475403385225034,6.473302825603596,1.5031315485636294,0.12806500250994235,4.27489085290941,2.8419010857351616,3.7504100550233987,2.8898740373794904,1.3569206848642708,5.7755207189546836,1.1951236646938495,1.7438630219184068,2.026850820366863
-17.739743102439768,2.2607840998240865,6.148757480588071,1.2704891893598604,-0.5387970074070259,3.078703551510495,3.1898221013852703,3.8877393134539,1.8987732017675851,0.2645960674825316,4.303394287759597,0.14733951439777293,2.5570963221827947,2.2477561144527685
-17.64287827674775,3.0740278611256393,5.824212135572559,1.0378468301561,-1.2056590173239696,1.8825162501116228,3.537743117035366,4.025068571884397,0.9076723661557162,-0.827728549899168,2.8312678565645646,-0.900444635898265,3.3703296224471524,2.468661408538666
-17.546013451055735,3.887271622427192,5.499666790557046,0.8052044709523394,-1.8725210272409134,0.6863289487127515,3.885664132685462,4.162397830314893,-0.08342846945615268,-1.9200531672808672,1.3591414253695326,-1.9482287861943037,4.18356292271151,2.6895667026245635
-17.449148625363716,3.174669218348976,5.636631570870075,0.41348531511091946,-0.6489879414925119,0.29634543311879746,3.7156165996667694,3.9992071813487655,0.3859750301230667,-0.43926173045991046,0.7508613299699839,-1.5819548576225757,4.67704521129337,1.775877471063576
-17.3522837996717,2.230292713200561,5.8436991550304365,-0.002397404776698364,0.8616937663820754,0.028823252077443462,3.4668902997617255,3.7903679388540668,1.0772272894780162,1.4323827778852407,0.27379839950135465,-1.000887296817894,5.1219577259487785,0.6898447672525538
-17.255418973979683,1.285916208052146,6.050766739190799,-0.4182801246643164,2.3723754742566623,-0.23869892896391054,3.2181639998566816,3.581528696359368,1.7684795488329654,3.304027286230392,-0.20326453096727448,-0.4198197360132121,5.566870240604187,-0.39618793655846796
-17.158554148287664,0.3415397029036966,6.257834323351167,-0.8341628445519496,3.8830571821313056,-0.5062211100052743,2.9694376999516283,3.3726894538646612,2.4597318081879402,5.175671794575612,-0.6803274614359212,0.16124782479149102,6.0117827552596115,-1.4822206403695297
-17.061689322595647,-0.6028368022447186,6.464901907511529,-1.2500455644395672,5.393738890005893,-0.7737432910466282,2.720711400046584,3.1638502113699625,3.1509840675428893,7.047316302920763,-1.1573903919045505,0.7423153855961728,6.45669526991502,-2.568253344180552
-16.96482449690363,0.6158604247897415,6.482830162920983,-0.7045052472282798,5.185853685428889,-0.7804830744375586,2.537915862463657,3.237307994194281,3.7266512602762503,5.876467722693285,-1.0492442639337627,1.321317859724461,6.075388729182719,-2.070843098989492
-16.86795967121161,2.2960133813565804,6.460408694863578,0.04613865123078842,4.611340872862216,-0.7315892796630672,2.369185554176107,3.370989142419991,4.277660305463694,4.056553950236954,-0.8162535368292319,1.8998797820284727,5.5178221233010305,-1.2356316913446466
-16.771094845519595,3.976166337923357,6.437987226806174,0.7967825496898291,4.036828060295563,-0.6826954848885776,2.2004552458885636,3.5046702906456964,4.8286693506511185,2.23664017778069,-0.5832628097247097,2.4784417043324636,4.960255517419363,-0.4004202836998312
-16.674230019827576,5.656319294490196,6.4155657587487696,1.5474264481488973,3.462315247728889,-0.6338016901140862,2.0317249376010142,3.6383514388714064,5.379678395838562,0.4167264053243587,-0.35027208262017895,3.057003626636475,4.402688911537675,0.4347911239450144
-16.57736519413556,7.336472251056973,6.393144290691366,2.298070346607938,2.8878024351622367,-0.5849078953395964,1.8629946293134707,3.7720325870971116,5.930687441025986,-1.4031873671319062,-0.11728135551565666,3.6355655489404657,3.8451223056560084,1.2700025315898298
-16.480500368443543,6.94603985431142,5.740556135156787,2.338845770862877,2.5063449853385786,0.3425823359188849,1.3714194152349664,3.852966704399761,5.901956404476113,-1.1295056961200358,1.0127548621501556,3.941799802717833,3.554824174619176,2.610757062118383
-16.383635542751527,5.972343977759833,4.910456236670971,2.179658244637876,2.1792693278368667,1.5175645211164093,0.7889019741731331,3.919042503132542,5.709918302648201,-0.26607882976529007,2.3954799503965014,4.17132203719196,3.3398129379047994,4.093918106135251
-16.286770717059508,4.99864810120821,4.080356338185123,2.020470718412869,1.8521936703351431,2.692546706313977,0.20638453311127836,3.985118301865325,5.517880200820282,0.5973480365894872,3.778205038642898,4.400844271666095,3.124801701190415,5.577079150152174
-16.18990589136749,4.024952224656623,3.2502564396993066,1.861283192187868,1.5251180128334314,3.867528891511502,-0.3761329079505549,4.0511941005981065,5.32584209899237,1.460774902944233,5.160930126889244,4.630366506140222,2.9097904644760377,7.060240194169042
-16.09304106567547,3.0512563481050003,2.4201565412134594,1.7020956659628612,1.1980423553317077,5.0425110767090695,-0.9586503490124096,4.11726989933089,5.133803997164451,2.3242017692990107,6.54365521513564,4.859888740614357,2.694779227761653,8.543401238185965
-15.996176239983456,2.3787825144908368,1.3842271080723196,0.8121104853345089,0.9940828547238738,5.3944753239617125,0.10105039351391154,3.5593359882989777,4.314137346636725,3.280023676637499,7.192124495579018,4.587637586011853,2.9997336246349335,8.138396411679638
-15.89931141429144,1.8142091141676717,0.27456769236809264,-0.33965295955768715,0.8342246640481683,5.451627175532656,1.7490083958329068,2.7778762110827353,3.2696485294105972,4.268942315074637,7.577576770242272,4.135646709949092,3.4909443678679404,7.0570336614039215
-15.802446588599421,1.2496357138444967,-0.8350917233361548,-1.4914164044499043,0.6743664733724597,5.508779027103601,3.3969663981519327,1.9964164338664783,2.2251597121844497,5.257860953511791,7.963029044905533,3.683655833886323,3.9821551111009565,5.975670911128185
-15.705581762907403,0.6850623135213216,-1.9447511390404024,-2.643179849342121,0.5145082826967512,5.565930878674545,5.044924400470959,1.2149566566502217,1.1806708949583022,6.246779591948947,8.348481319568794,3.231664957823554,4.473365854333973,4.894308160852448
-15.608716937215387,0.12048891319815658,-3.0544105547446296,-3.794943294234317,0.3546500920210456,5.623082730245489,6.692882402789953,0.4334968794339793,0.13618207773217428,7.235698230386085,8.733933594232049,2.7796740817607932,4.96457659756698,3.8129454105767318
-15.51185211152337,0.13685363297370373,-2.3160677143170925,-3.3028261474533953,0.1192048975065505,5.316254190370124,6.50705412789882,0.447064146107337,0.8595462511568279,7.045416635625466,8.20691406960576,2.8919334692113727,5.0161256509668615,3.119774923605051
-15.414987285831351,0.4114130727930674,-0.7563905378311753,-2.080095404373469,-0.1498345209362864,4.847656587629771,5.50620972980336,0.8139767656204423,2.3686228648705447,6.331046048332625,7.274351523073101,3.2549707515567152,4.8722695088853945,2.5991343314351325
-15.318122460139334,0.685972512612431,0.8032866386547424,-0.857364661293543,-0.41887393937912326,4.379058984889418,4.5053653317079005,1.1808893851335478,3.877699478584262,5.616675461039783,6.341788976540441,3.6180080339020577,4.728413366803927,2.0784937392652134
-15.221257634447316,0.9605319524317946,2.3629638151406596,0.36536608178638286,-0.6879133578219603,3.910461382149064,3.504520933612441,1.5478020046466532,5.386776092297978,4.902304873746942,5.409226430007781,3.9810453162474,4.584557224722461,1.5578531470952948
-15.1243928087553,1.2350913922511533,3.9226409916265483,1.5880968248662866,-0.956952776264792,3.4418637794087195,2.503676535517,1.9147146241597517,6.895852706011667,4.187934286454114,4.476663883475137,4.3440825985927365,4.440701082640997,1.0372125549253854
-15.027527983063282,1.4239434042787313,4.479610568817406,1.4291349792272223,-1.0817422861627009,3.405290762583425,1.7517281904459199,2.4655019109805245,7.390831793575242,3.863003124598578,3.4869936840985583,4.014180161854244,4.0168793635170665,1.512916879716315
-14.930663157371264,1.5663100317412826,4.492738736221215,0.520780543096645,-1.128294557527782,3.6030361652374396,1.134774314811766,3.1160178309173014,7.335791883904946,3.749293346031032,2.466349842501555,3.3084460130703532,3.4412119076921672,2.529011667943535
-14.833798331679247,1.708676659203831,4.505866903625024,-0.3875738930339159,-1.1748468288928624,3.800781567891451,0.5178204391776235,3.766533750854066,7.280751974234651,3.6355835674634878,1.4457060009045701,2.6027118642864755,2.8655444518672786,3.5451064561707355
-14.73693350598723,1.851043286666382,4.518995071028833,-1.2959283291644934,-1.2213991002579434,3.9985269705454654,-0.09913343645653017,4.417049670790843,7.2257120645643536,3.5218737888959413,0.42506215930756674,1.8969777155025853,2.2898769960423797,4.561201244397955
-14.640068680295212,1.993409914128933,4.532123238432642,-2.204282765295071,-1.2679513716230246,4.19627237319948,-0.7160873120906843,5.06756559072762,7.170672154894057,3.408164010328395,-0.5955816822894366,1.1912435667186947,1.7142095402174804,5.577296032625174
-14.543203854603195,2.456137207338801,3.6924887113840277,-2.4141715926022655,-1.1706152684288471,4.5460866905245965,0.09173947429877105,5.485584833523306,6.346346808609526,3.6764734689966376,-1.1093445068351193,1.4653539782256733,1.3704331627598378,5.770777349118808
-14.446339028911177,3.1285551181286695,2.294682238875818,-2.1668829304979615,-0.9790976837050034,4.995437024725319,1.8321499667397365,5.751424433099436,5.018489176541284,4.194831882946406,-1.2913306656746164,2.3808171928319104,1.1784400365970626,5.425820756841566
-14.34947420321916,3.8009730289185386,0.8968757663676086,-1.919594268393657,-0.7875800989811599,5.444787358926041,3.5725604591807016,6.017264032675566,3.690631544473043,4.713190296896174,-1.4733168245141135,3.2962804074381475,0.9864469104342872,5.080864164564323
-14.252609377527143,4.473390939708395,-0.5009307061405757,-1.6723056062893575,-0.5960625142573198,5.894137693126754,5.312970951621635,6.2831036322516916,2.362773912404826,5.231548710845934,-1.6553029833536073,4.211743622044367,0.7944537842715155,4.735907572287087
-14.155744551835125,5.1458088504982635,-1.8987371786487852,-1.4250169441850533,-0.4045449295334762,6.343488027327476,7.0533814440626,6.548943231827822,1.034916280336585,5.749907124795703,-1.8372891421931044,5.127206836650605,0.6024606581087402,4.390950980009844
-14.058879726143108,4.147968928019135,-2.022254334555705,-1.165990704877501,0.19579066170589288,5.814254366310869,7.956062528822165,7.174730936686226,0.5749625629848971,6.103458245595303,-1.8180929025014188,4.952072905169562,1.1030861536662102,4.026364697350385
-13.962014900451091,1.8401228617998258,-1.1463288892068537,-0.8977585226654456,1.1167678266828716,4.5175038463004,8.201700940890513,8.082830880981655,0.7957177983519843,6.327748744316353,-1.6411065463147112,3.9215686630319553,2.146941940768883,3.646382579097037
-13.865150074759072,-0.4677232044195687,-0.2704034438579703,-0.6295263404533807,2.037744991659884,3.220753326289883,8.447339352958869,8.990930825277117,1.0164730337190795,6.552039243037411,-1.4641201901279972,2.8910644208943115,3.1907977278715935,3.266400460843676
-13.768285249067056,-2.7755692706388775,0.6055220014908809,-0.3612941582413257,2.958722156636863,1.9240028062794137,8.692977765027216,9.899030769572546,1.2372282690861667,6.7763297417584605,-1.2871338339412897,1.860560178756705,4.234653514974266,2.8864183425903285
-13.67142042337504,-5.083415336858188,1.4814474468397325,-0.09306197602927058,3.879699321613842,0.6272522862689449,8.938616177095565,10.807130713867975,1.4579835044532536,7.000620240479511,-1.1101474777545821,0.8300559366190994,5.278509302076939,2.5064362243369813
-13.57455559768302,-4.593353965443421,2.151122906628783,0.8918025995846375,4.508968277434643,0.5868577705830803,8.934459479545973,10.319109679826699,1.887482478987426,7.316406696710198,-0.6691540690029272,0.6253719823292995,5.7774216531408635,2.340114557145728
-13.477690771991004,-1.483974992839313,2.627713273553291,2.5475570754044727,4.865148697024081,1.7226263227755856,8.696452041077457,8.524081772448953,2.512401124231182,7.717848942949884,0.01899487832013924,1.1937963826204487,5.766174191742941,2.373815439884959
-13.380825946298986,1.6254039797648527,3.104303640477808,4.203311551224338,5.221329116613525,2.8583948749681114,8.458444602608935,6.729053865071176,3.1373197694749493,8.119291189189578,0.7071438256432181,1.7622207829116083,5.754926730345018,2.4075163226241907
-13.283961120606968,4.734782952369018,3.5808940074023248,5.8590660270442045,5.577509536202969,3.9941634271606374,8.220437164140414,4.934025957693398,3.7622384147187162,8.520733435429273,1.3952927729662974,2.3306451832027677,5.743679268947094,2.4412172053634222
-13.187096294914951,7.844161924973127,4.057484374326832,7.51482050286404,5.933689955792406,5.129931979353143,7.982429725671898,3.138998050315653,4.3871570599624725,8.92217568166896,2.083441720289364,2.899069583493917,5.732431807549171,2.4749180881026533
-13.090231469222934,8.987719840213845,4.309019310022491,7.95375628824584,6.059501840138482,5.4519015516850216,8.117408947747277,2.605394938932296,5.100489234093256,9.271444187704525,3.001024350101953,3.234041802503967,6.105976663643527,3.09116645056702
-12.993366643530916,7.936872854211978,4.309329578299928,7.034382837790002,5.928158150259442,4.865444355800503,8.668745372290202,3.4798939254029646,5.9125155800048805,9.562472239558742,4.174718997577212,3.3084162377583977,6.909057129961758,4.35770037179423
-12.8965018178389,6.88602586821013,4.309639846577364,6.115009387334181,5.7968144603804035,4.278987159915994,9.220081796833117,4.354392911873617,6.7245419259164905,9.853500291412955,5.348413645052451,3.3827906730128277,7.712137596279973,5.624234293021416
-12.799636992146882,5.835178882208263,4.309950114854801,5.195635936878343,5.665470770501363,3.6925299640314755,9.771418221376042,5.228891898344287,7.5365682718281155,10.144528343267172,6.522108292527711,3.4571651082672585,8.515218062598203,6.890768214248627
-12.702772166454864,4.784331896206395,4.3102603831322375,4.276262486422505,5.534127080622322,3.1060727681469564,10.322754645918968,6.1033908848149565,8.34859461773974,10.435556395121388,7.69580294000297,3.53153954352169,9.318298528916433,8.157302135475838
-12.605907340762847,4.4646036640491245,4.32708078895519,3.661745465658852,5.365537179061794,3.0050811393588095,9.555764927583628,6.501604039684624,8.926382918763,9.967145690731,8.316711927551072,3.292252726998995,9.14145127620575,8.64875251483295
-12.50904251507083,5.119700437018032,4.3659147115055,3.4537036844847777,5.147285661925938,3.5513769333658627,7.031007018743788,6.264769419086266,9.191853826601779,8.486149978014385,8.200573368529609,2.634750908106763,7.658033731456422,8.106758171696551
-12.412177689378812,5.774797209986939,4.404748634055809,3.2456619033107033,4.929034144790083,4.097672727372916,4.506249109903949,6.027934798487909,9.457324734440558,7.0051542652977705,8.084434809508146,1.977249089214531,6.174616186707095,7.564763828560153
-12.315312863686795,6.429893982955836,4.443582556606119,3.037620122136633,4.710782627654231,4.643968521379959,1.9814912010641557,5.791100177889555,9.722795642279332,5.5241585525811825,7.968296250486685,1.3197472703223108,4.691198641957795,7.0227694854237654
-12.218448037994778,7.084990755924743,4.482416479156428,2.8295783409625583,4.4925311105183745,5.190264315387012,-0.5432667077756843,5.554265557291197,9.98826655011811,4.043162839864568,7.852157691465222,0.6622454514300786,3.2077810972084677,6.480775142287367
-12.12158321230276,7.558968949162107,4.711620926077862,3.2317870333304155,4.640621848096014,5.546543787247736,-1.6949727182034833,5.311220844326969,9.772764651603921,3.006041618214186,7.4490239391659125,0.8984640164053673,2.3231505126994696,5.852313387627676
-12.024718386610743,7.743157414829031,5.245418211993052,4.610396483365235,5.374860193215168,5.598797143674364,-0.6497956911722764,5.058239983577353,8.787706262925084,2.679119582269704,6.586697877622114,2.564635195568505,2.3965790645748966,5.085503774530743
-11.927853560918724,7.9273458804959605,5.779215497908261,5.9890059334001045,6.10909853833435,5.651050500100995,0.39538133585896906,4.805259122827728,7.802647874246213,2.3521975463252107,5.724371816078283,4.230806374731704,2.470007616450326,4.318694161433782
-11.830988735226708,8.111534346162884,6.313012783823451,7.367615383434923,6.843336883453505,5.703303856527624,1.440558362890176,4.552278262078112,6.817589485567376,2.0252755103807294,4.862045754534484,5.896977553894841,2.543436168325753,3.551884548336849
-11.734123909534691,8.295722811829807,6.846810069738641,8.746224833469743,7.577575228572659,5.755557212954252,2.4857353899213823,4.299297401328496,5.832531096888539,1.698353474436248,3.999719692990685,7.563148733057979,2.6168647202011797,2.785074935239916
-11.637259083842672,8.719320833293446,7.231321041880091,9.768958582078191,8.002192902409172,5.536904764071525,3.17643219297488,4.185452033231981,5.079372307833502,2.1298336993115763,3.3983990875983805,8.287012732886016,2.6939339315709474,2.794641872896356
-11.540394258150656,9.606292188557145,7.326890761556189,10.102900650506447,7.82754476085987,4.793918498461022,3.181038239942397,4.340901167044712,4.775051453534294,4.029189267709105,3.3022503328219477,7.187056385613734,2.7780495806716887,4.306873102333551
-11.443529432458638,10.493263543820861,7.422460481232289,10.436842718934706,7.652896619310564,4.050932232850506,3.185644286909914,4.496350300857446,4.470730599235082,5.928544836106669,3.2061015780455135,6.087100038341433,2.862165229772432,5.819104331770774
-11.34666460676662,11.380234899084577,7.518030200908389,10.770784787362967,7.478248477761258,3.3079459672399913,3.190250333877431,4.65179943467018,4.166409744935869,7.827900404504232,3.109952823269079,4.9871436910691305,2.946280878873175,7.331335561207997
-11.249799781074604,12.267206254348276,7.6135999205844875,11.10472685579122,7.303600336211955,2.564959701629489,3.1948563808449477,4.807248568482912,3.862088890636662,9.727255972901762,3.013804068492646,3.8871873437968487,3.0303965279739167,8.843566790645191
-11.152934955382586,12.555885342990617,7.698383022757139,10.96482579848342,6.917040123658995,2.2865708856021905,3.300846436444462,4.665884866433959,3.752544234780715,10.528927536571672,3.179149739882549,3.590958146488014,3.1401008858400283,9.749765788807572
-11.056070129690568,11.426390170012136,7.757597846403103,9.701741035727343,6.028169816875227,3.109450098216425,3.6471541421345988,3.82096481271297,4.104691308567995,8.728681459406056,3.964334051074046,5.199859971314515,3.3104599607795975,9.219443942466839
-10.959205303998552,10.296894997033675,7.816812670049065,8.43865627297129,5.139299510091476,3.932329310830644,3.9934618478247295,2.9760447589919963,4.4568383823552695,6.928435382240473,4.749518362265528,6.808761796140986,3.4808190357191635,8.689122096126114
-10.862340478306534,9.167399824055195,7.8760274936950285,7.175571510215215,4.250429203307709,4.755208523444878,4.339769553514866,2.1311247052710063,4.808985456142549,5.128189305074858,5.534702673457025,8.417663620967486,3.6511781106587327,8.158800249785381
-10.765475652614516,8.037904651076715,7.935242317340991,5.9124867474591385,3.3615588965239414,5.578087736059112,4.686077259205003,1.2862046515500172,5.16113252992983,3.327943227909242,6.319886984648521,10.026565445793988,3.8215371855983014,7.628478403444648
-10.6686108269225,7.134758202338797,8.115660262263663,5.052242867048001,2.889148484647644,6.143424508878094,4.957117437017768,0.9891416771998507,5.577004191662476,2.275891959537318,6.816076645404435,10.97169898538031,4.1387110275899985,7.152590004706962
-10.571746001230482,6.900816677442567,8.65441787009145,5.383006812700255,3.648010805541384,5.947331459693662,5.0056275324104655,2.3118300679462243,6.1812789829727794,3.4358949084686934,6.457847339655064,9.954387159908531,4.889945919996763,6.8376352771434945
-10.474881175538464,6.666875152546337,9.193175477919237,5.713770758352508,4.406873126435125,5.75123841050923,5.054137627803162,3.634518458692597,6.785553774283083,4.595897857400068,6.099618033905694,8.937075334436752,5.641180812403528,6.522680549580027
