vlsr,spec_nearest,spec_0,spec_1,spec_2,spec_3,spec_4,spec_5,spec_6,spec_7,spec_8,spec_9,spec_10,spec_11,spec_12,spec_13,spec_14,spec_15,spec_16,spec_17,spec_18,spec_19
-49.535356029648,0.8081521987915039,1.8415088774654138,3.639356531018051,0.7516784491108316,2.000147326962274,1.5927188127976646,0.8050403456880326,1.0693928472497978,2.8727938985013495,0.1455052815491164,0.6593496948347282,2.802598678564851,-0.5226086887524228,1.1559707674918078,-0.015346149671500164,-1.0150373452709125,0.2566298399431688,-0.5190573061001635,-0.11991034781845816,0.9777718479797812,1.5261477479447496
-49.34144413800472,1.0166502105586683,1.6481932680802989,3.326559523081238,0.9779084348089457,1.7156945556648797,1.5103437690963906,0.6706473370593228,0.8201220016866853,2.455719583977136,0.34583021260728253,0.5695414050288027,2.035826988549206,-0.6774075856203307,0.9831170342918853,-0.1023441507330197,-1.3091283765635142,0.2711155572239667,-0.7345011338739869,-0.24015037540549677,0.3505127283590941,1.3234971448735036
-49.14753224636143,1.2251482223258405,1.4548776586951766,3.013762515144413,1.2041384205070682,1.4312417843674752,1.4279687253951134,0.536254328430608,0.5708511561235636,2.038645269452908,0.5461551436654559,0.4797331152228739,1.269055298533533,-0.8322064824882441,0.8102633010919567,-0.1893421517945424,-1.6032194078561266,0.28560127450476513,-0.949944961647818,-0.3603904029925398,-0.27674639126161615,1.1208465418022502
-48.95362035471815,1.433646234093005,1.2615620493100614,2.7009655072076,1.4303684062051822,1.146789013070081,1.3455936816938394,0.4018613198018982,0.3215803105604512,1.6215709549286945,0.746480074723622,0.3899248254169484,0.5022836085178879,-0.987005379356152,0.6374095678920341,-0.27634015285606195,-1.897310439148728,0.30008699178556303,-1.1653887894216415,-0.48063043057957844,-0.9040055108823033,0.9181959387310044
-48.759708463074865,1.6421442458601696,1.0682464399249465,2.388168499270787,1.6565983919032963,0.862336241772687,1.2632186379925654,0.26746831117318837,0.07230946499733881,1.2044966404044812,0.9468050057817881,0.30011653561102286,-0.26448808149775704,-1.1418042762240597,0.4645558346921117,-0.36333815391758145,-2.19140147044133,0.3145727090663609,-1.3808326171954648,-0.6008704581666171,-1.5312646305029904,0.7155453356597583
-48.56579657143158,1.8506422576273416,0.8749308305398245,2.0753714913339616,1.882828377601419,0.5778834704752824,1.1808435942912885,0.13307530254447364,-0.1769613805657828,0.7874223258802528,1.1471299368399617,0.2103082458050941,-1.03125977151343,-1.2966031730919734,0.2917021014921829,-0.4503361549791042,-2.485492501733942,0.32905842634715937,-1.5962764449692959,-0.7211104857536601,-2.1585237501237007,0.5128947325885049
-48.371884679788295,1.5610721052156895,0.5942843365320165,1.5488567864335692,1.6200915575388044,0.29293014679265067,0.6400749360102944,0.08588258273240815,-0.43947262426499295,0.40749773522167493,0.6451387198292635,0.32295095131453544,-0.991623090550007,-1.2710490595640638,0.017708835955331848,-0.4701887586105946,-2.6222518133219133,0.5512070954814404,-1.3099931005732002,-0.887181660675618,-2.2496229429291557,0.07723082337079656
-48.17797278814501,1.2511726399804,0.31007331662123927,1.0136189102285356,1.337396908669618,0.007956392400417345,0.08059633427705593,0.04224905838224874,-0.7025242923779216,0.029089459822920105,0.11448153759124802,0.44385696275522113,-0.9190717821996635,-1.2381335986730555,-0.26041257375853916,-0.48730073377555166,-2.7525894220647937,0.7818318034668891,-1.0032310960885242,-1.0551234946724717,-2.3188380570890783,-0.36794383303656886
-47.98406089650173,0.9412731747451105,0.02586229671046214,0.47838103402350196,1.0547022598004316,-0.2770173619918159,-0.47888226745618234,-0.0013844659679106974,-0.9655759604908501,-0.3493188155758348,-0.4161756446467677,0.5647629741959068,-0.84652047384932,-1.205218137782047,-0.5385339834724101,-0.5044127089405087,-2.8829270308076738,1.0124565114523378,-0.6964690916038483,-1.2230653286693254,-2.388053171249001,-0.8131184894439342
-47.79014900485844,0.6313737095098098,-0.2583487232003254,-0.056856842181551404,0.7720076109312348,-0.5619911163840596,-1.0383608691894415,-0.045017990318071716,-1.2286276286037883,-0.7277270909746033,-0.9468328268848025,0.685668985636597,-0.773969165498974,-1.1723026768910374,-0.8166553931862914,-0.5215246841054664,-3.0132646395505587,1.243081219437795,-0.38970708711916124,-1.391007162666185,-2.457268285408926,-1.258293145851316
