vlsr,spec_nearest,spec_0,spec_1,spec_2,spec_3,spec_4,spec_5,spec_6,spec_7,spec_8,spec_9,spec_10,spec_11,spec_12,spec_13,spec_14,spec_15,spec_16,spec_17,spec_18,spec_19
-49.577147203778,-0.0988737419247627,-0.646924872569864,-0.7368003412862006,-0.8281053813471377,-0.2817175406378009,0.4275573879686703,0.6309619933796121,-1.4349946487700525,0.17244049237872633,1.510699912440716,-0.9901607494129819,0.14101741976382165,-0.8724590638404881,-0.8287332148808914,-1.3200140884343257,-1.5991960531514637,-2.3532247517558402,-1.6651544532640448,-1.3152057932310344,-2.3286084887725815,-1.7045793150079172
-49.383239550595086,0.19858723861466535,-0.37550982460516086,-0.6412925583710531,-0.5008095763770737,-0.19453837898045115,0.6009656606313087,0.4225943017747267,-1.1795623061048754,-0.06999335726276498,1.1641933680734655,-0.46259686864914373,-0.20003485542995236,-0.6736756550345135,-1.3193913772277814,-1.1363439650177711,-1.3292835684910298,-2.1442837494165357,-1.2719479207436504,-1.4233705186012713,-2.0830542529822123,-2.000521504736172
-49.189331897412174,0.49604821915409336,-0.10409477664045774,-0.5457847754559058,-0.17351377140700974,-0.10735921732310139,0.7743739332939472,0.21422661016984118,-0.9241299634396987,-0.3124272069042563,0.8176868237062151,0.06496701211469447,-0.5410871306237264,-0.47489224622853893,-1.8100495395746719,-0.9526738416012166,-1.0593710838305959,-1.935342747077231,-0.878741388223256,-1.531535243971508,-1.8375000171918432,-2.296463694464427
-48.99542424422926,0.7935091996935214,0.16732027132424543,-0.4502769925407583,0.1537820335630542,-0.020180055665751595,0.9477822059565857,0.005858918564955684,-0.6686976207745219,-0.5548610565457477,0.47118027933896456,0.5925308928785328,-0.8821394058175005,-0.2761088374225643,-2.300707701921562,-0.7690037181846621,-0.7894585991701617,-1.7264017447379265,-0.4855348557028616,-1.639699969341745,-1.5919457814014741,-2.592405884192682
-48.80151659104636,1.0909701802329386,0.4387353192889385,-0.35476920962561437,0.48107783853310604,0.06699910599159498,1.1211904786192177,-0.2025087730399221,-0.41326527810935443,-0.7972949061872301,0.12467373497172685,1.1200947736423519,-1.223191681011262,-0.07732542861659697,-2.791365864268434,-0.5853335947681143,-0.5195461145097375,-1.5174607423986295,-0.09232832318248163,-1.7478646947119776,-1.346391545611114,-2.888348073920926
-48.607608937863446,1.3884311607723665,0.7101503672536418,-0.2592614267104669,0.8083736435031701,0.1541782676489447,1.2945987512818562,-0.41087646464480765,-0.15783293544417742,-1.0397287558287212,-0.22183280939552374,1.64765865440619,-1.564243956205036,0.12145798018937759,-3.2820240266153244,-0.4016634713515598,-0.2496336298493036,-1.3085197400593251,0.30087820933791276,-1.8560294200822145,-1.100837309820745,-3.184290263649181
-48.413701284680535,0.983054951007253,0.7507526726949189,-0.11251946610107366,0.9426221807876177,-0.007628094508303096,1.11362624262791,-0.6229251243487559,0.3148745223496207,-0.9567318121811181,-0.09250172266240791,1.8809588271815518,-1.1012881503652456,0.5672298640861532,-2.7631163830835566,-0.46834949983495455,0.04079559316466186,-1.1210713975337245,0.5606520120435289,-0.9169886889524977,-0.8795914631773496,-2.7440427428865117
-48.21979363149762,0.5489915089848365,0.7819340498699421,0.036313685434613496,1.0689912377583735,-0.1795971311069542,0.9181892122875852,-0.8351240276485843,0.7964503521894775,-0.8604519790115228,0.056251308197236505,2.102248236365558,-0.6055156881567674,1.023082910231524,-2.2030019719649414,-0.5452541467632364,0.33206223407060736,-0.9345003064290908,0.8149795808791584,0.06479512203432236,-0.6593377956828095,-2.2737466625119946
-48.02588597831471,0.11492806696241975,0.8131154270449654,0.18514683697030065,1.1953602947291293,-0.3515661677056053,0.7227521819472603,-1.0473229309484127,1.2780261820293342,-0.7641721458419275,0.20500433905688092,2.323537645549565,-0.10974322594828889,1.4789359563768951,-1.642887560846326,-0.622158793691518,0.6233288749765526,-0.747929215324457,1.069307149714788,1.0465789330211426,-0.43908412818826936,-1.8034505821374773
-47.8319783251318,-0.3191353750599968,0.8442968042199887,0.33397998850598787,1.3217293516998851,-0.5235352043042563,0.5273151516069355,-1.259521834248241,1.7596020118691909,-0.6678923126723322,0.3537573699165254,2.544827054733571,0.38602923626018937,1.934789002522266,-1.0827731497277107,-0.6990634406197997,0.9145955158824981,-0.5613581242198232,1.3236347185504176,2.0283627440079632,-0.21883046069372925,-1.33315450176296
-47.638070671948896,-0.7531988170823976,0.8754781813950108,0.48281314004166953,1.4480984086706363,-0.6955042409029011,0.331878121266618,-1.4717207375480617,2.24117784170903,-0.5716124795027404,0.5025104007761644,2.7661164639175695,0.8818016984686494,2.3906420486676203,-0.5226587386091159,-0.7759680875480788,1.205862156788433,-0.37478703311519623,1.5779622873860375,3.0101465549947477,0.0014232068008028786,-0.8628584213884598
