id,sbid,uniq_name,comp_name,component_id,ra,dec,glon,glat,rating,flux_peak,flux_int,mean_cont,sd_cont,opacity_range,max_s_max_n,max_noise,num_chan_noise,min_opacity,vel_min_opacity,peak_tau,e_peak_tau,has_mw_abs,has_other_abs,semi_maj_axis,semi_min_axis,pa,n_h,noise_flag,continuum_slope,mwdet
21,38814,J050201-693151-38814,J050201-693151,SB38814_component_11d,75.506567,-69.531073,280.71680841943817,-34.76375022549421,A,66.06800079345703,124.4000015258789,0.0011306593035597,0.0116611071785615,0.6286363038291731,14.417990321743062,1.040772908187823,106.0,0.4121366043586498,10.21764872550906,0.8864004206104937,0.0304279539503724,True,True,6.639999866485596,5.349999904632568,22.8700008392334,2.446210207371945e+20,False,0.0030611824481586,True
22,38814,J040040-700026-38814,J040040-700026,SB38814_component_12a,60.167649,-70.007322,283.9516051160657,-39.40721427099695,A,168.86500549316406,185.08099365234372,0.0008962780450862,0.0301251857128163,0.9440765150218832,5.977836149068576,1.1352964579353015,63.0,0.1912199429134185,5.735133934010431,1.6543309798636403,0.1990424184095516,True,False,5.085000038146973,4.065000057220459,43.93999862670898,9.42830968818079e+19,False,0.0038020834274023,True
23,38814,J042506-664650-38814,J042506-664650,SB38814_component_13a,66.2775,-66.780654,278.9228326894185,-38.91485436932104,B,164.61300659179688,179.81100463867188,0.000913735843979,0.0294534252375999,0.1930564301179594,0.8453217437524059,1.1046193872540542,119.0,0.9115629571360948,151.34058075103044,0.0925946174339339,0.0317998874219709,False,False,5.079999923706055,4.054999828338623,54.27000045776367,6.154928826941364e+19,False,0.0024143988062708,False
25,38814,J044902-705155-38814,J044902-705155,SB38814_component_14b,72.258713,-70.865478,282.68102497539905,-35.40102454827674,A,67.60399627685547,116.36000061035156,0.0004184731660643,0.0289264673862375,0.552552187087941,4.213102353065075,1.1059929672708353,114.0,0.5534407801828943,3.645939060462333,0.5916005240969349,0.0768855590781668,True,True,6.505000114440918,4.989999771118164,61.63999938964844,1.1538551027090478e+21,False,0.0028503734212453,True
26,38814,J044902-705148-38814,J044902-705148,SB38814_component_14c,72.258982,-70.863544,282.6787581684569,-35.40160257033081,A,52.70800018310547,65.81700134277344,0.000512467776056,0.03461601392248,0.5322795251434261,3.9681595455244913,1.1071381706376406,104.0,0.5748586454942145,3.644620277713431,0.5536311023300039,0.0880847470450541,True,True,5.239999771118164,4.494999885559082,62.15999984741211,1.1538551027090478e+21,False,0.00284447901568,True
27,38814,J044903-705212-38814,J044903-705212,SB38814_component_14d,72.266311,-70.870019,282.6852166247241,-35.39713254629874,A,51.98099899291992,73.87300109863281,0.0006859885374646,0.0241124595366584,0.5286725849717749,4.807481970906387,1.0910330135539386,94.0,0.5623604285821636,3.648128194897028,0.5756123026571928,0.0634950774621998,True,True,5.675000190734863,4.71999979019165,54.34000015258789,1.1538551027090478e+21,False,0.0011193114335535,True
28,38814,J044902-705208-38814,J044902-705208,SB38814_component_14e,72.261398,-70.869022,282.68474206836714,-35.39898639686353,A,31.86400032043457,64.73200225830078,0.0004114395709532,0.0275123541990303,0.4772683821877677,4.119470889413288,1.0932261150609774,62.0,0.6159577328732098,3.648005203550056,0.4845769332683345,0.0660587258402263,True,False,7.309999942779541,5.239999771118164,20.1200008392334,1.1538551027090478e+21,False,0.0005182920018714,True
29,38814,J045545-694830-38814,J045545-694830,SB38814_component_15a,73.940559,-69.808445,281.23167363084696,-35.20532442061875,B,138.61000061035156,172.9600067138672,0.0007560755826799,0.0262776295595217,0.3132106917503036,1.6919106863328357,1.1163525570668125,94.0,0.8031418653165089,3.7312483208218175,0.2192239115031547,0.0437385103772685,True,True,5.454999923706055,4.315000057220459,51.150001525878906,4.841234810106406e+20,False,0.0012705428227667,True
30,38814,J041317-683258-38814,J041317-683258,SB38814_component_16a,63.322806,-68.549715,281.6004222294196,-39.16685352349874,B,116.25700378417967,129.49400329589844,0.0006679862051941,0.0367773432561814,0.1995588478900489,1.0406525100017323,1.0977916852143923,83.0,0.8982328373243433,-38.6344017918599,0.1073259599627595,0.0401821744683314,False,False,5.065000057220459,4.144999980926514,47.220001220703125,7.431804471757488e+19,False,0.00063760069752,False
31,38814,J041324-683329-38814,J041324-683329,SB38814_component_16b,63.351911,-68.558246,281.6037839305418,-39.153466026299625,B,49.65499877929688,56.43299865722656,0.0002573306517705,0.0782238154935492,0.4666652395853017,1.0895798516950457,1.2233296991291085,69.0,0.7566644595438068,-30.816568657534926,0.2788353740815105,0.0987377693162038,False,False,5.119999885559082,4.184999942779541,52.040000915527344,7.431804471757488e+19,False,-0.0023156837487782,False
34,38814,J040511-692309-38814,J040511-692309,SB38814_component_17a,61.298521,-69.386096,283.00087097361563,-39.39491993545354,B,121.28399658203124,132.51199340820312,0.0006646961616153,0.0478927005721673,0.3166410830398296,1.3220436638827828,1.1363631046068967,59.0,0.8197220215670671,-0.6758304589681357,0.1987899942856221,0.0710060685400692,False,False,5.070000171661377,4.065000057220459,49.220001220703125,4.921502404472072e+19,False,-0.0006497255828448,False
36,38814,J040531-704153-38814,J040531-704153,SB38814_component_19a,61.382708,-70.698233,284.43157144705043,-38.69638197101514,A,107.63800048828124,121.74299621582033,0.0006025544970747,0.0432138064469115,0.5645042700168104,3.894275723824847,1.115339695160381,106.0,0.5508354251435705,4.9732883601522335,0.5963191983941204,0.0997850656905325,True,False,5.190000057220459,4.114999771118164,53.47999954223633,1.504189483059123e+20,False,0.0015657205103106,True
38,38814,J043714-700916-38814,J043714-700916,SB38814_component_20a,69.309431,-70.1545,282.3033782247996,-36.57571355475361,B,117.65899658203124,127.72200012207033,0.0006249478188337,0.0328609747623727,0.3506647524322483,2.5938070062151546,1.0975747311488364,91.0,0.746909978716588,-0.3811246286659152,0.2918106115308446,0.0596104641897652,True,False,5.059999942779541,4.050000190734863,56.25,1.4737339165357947e+20,False,0.0035194552910168,True
39,38814,J041025-674835-38814,J041025-674835,SB38814_component_21a,62.605537,-67.809998,280.91436332832706,-39.74793968352204,B,111.73699951171876,137.38499450683594,0.0006245698576804,0.0459998178139613,0.3182504492438591,1.0776593747775347,1.1531773942867491,82.0,0.83492694504289,-41.88944325229375,0.1804110489254382,0.0536940147245662,False,False,5.340000152587891,4.34499979019165,52.470001220703125,1.6924307152921055e+19,False,0.0008667000961273,False
40,38814,J041023-674853-38814,J041023-674853,SB38814_component_21b,62.598545,-67.814757,280.9214406248346,-39.748041782773065,B,88.0479965209961,106.56700134277344,0.0005097383877799,0.0575565696685603,0.4094897888088041,1.0133899505300843,1.2033832485857965,99.0,0.7938934597769921,3.0645853903233946,0.230806008379231,0.077112941070659,False,False,5.539999961853027,4.119999885559082,46.290000915527344,1.6924307152921055e+19,False,0.0047952241487764,False
42,38814,J044612-720512-38814,J044612-720512,SB38814_component_22a,71.550229,-72.08675,284.1778741367781,-35.17879910405334,A,91.0479965209961,115.55799865722656,0.0004991911065611,0.0743293645933507,1.1279669230668732,3.24113667261492,1.265958635653072,74.0,0.1379917125861987,2.097474630363344,1.9805616493514275,0.6087017014183249,True,False,5.264999866485596,4.550000190734863,66.33000183105469,1.901879382946338e+20,False,0.0034787100031538,True
43,38814,J044610-720509-38814,J044610-720509,SB38814_component_22b,71.542326,-72.085869,284.1779625293921,-35.18138365550251,A,41.35900115966797,84.60700225830078,0.0002803931138925,0.0694884482896089,1.1881544783584617,3.289915488271643,1.2769645419838225,59.0,0.0888100636253607,2.097724388374103,2.4212553062908486,0.7963111607667837,True,False,7.570000171661377,5.09499979019165,84.5999984741211,1.901879382946338e+20,False,0.0062151892669352,True
45,38814,J050258-675809-38814,J050258-675809,SB38814_component_23a,75.74351,-67.969287,278.85075927679287,-35.08913394116642,B,94.09600067138672,112.4739990234375,0.0006665120702719,0.0360893259821903,0.3093408348652329,1.7685549798856013,1.1117336795233212,102.0,0.8023928446580884,5.227986888129555,0.2201569597992859,0.0552412491667534,True,True,5.190000057220459,4.34499979019165,57.2599983215332,1.2535619396547833e+21,False,0.0016381772924923,True
46,38814,J050258-675802-38814,J050258-675802,SB38814_component_23b,75.745585,-67.967375,278.8482588267102,-35.08885932367938,B,62.62200164794922,76.74800109863281,0.0005765253714876,0.0398294449875734,0.3850355158717597,2.4431326428637354,1.1118270934666974,96.0,0.7267915775949376,5.22647135096819,0.3191155308666476,0.0669143753427295,True,False,5.630000114440918,4.105000019073486,64.06999969482422,1.2535619396547833e+21,False,0.0010202876508376,True
48,38814,J041604-662858-38814,J041604-662858,SB38814_component_25a,64.01986,-66.482957,279.05006386833315,-39.8533084561527,B,101.05500030517578,129.50599670410156,0.0007391146117276,0.0508114710877334,0.3786449058400101,1.140920452887273,1.1768608008435646,68.0,0.7982158950035545,126.86215818309368,0.2253761730058228,0.0617251562110481,False,False,5.889999866485596,4.105000019073486,45.29999923706055,2.758049493355392e+19,False,-0.0032641448902665,False
49,38814,J041606-662853-38814,J041606-662853,SB38814_component_25b,64.025862,-66.481586,279.04711097181547,-39.851734709493705,B,39.57699966430664,54.2130012512207,0.0005364923886301,0.0798426765657081,0.4927493650998918,1.0620168236284653,1.2389647647165247,39.0,0.7462153996166329,297.8664051814056,0.2927409810231,0.1016792076909736,False,False,5.699999809265137,4.534999847412109,33.880001068115234,2.758049493355392e+19,False,-0.0022195090582067,False
51,38814,J044451-674636-38814,J044451-674636,SB38814_component_26a,71.212386,-67.776715,279.2293489055881,-36.77868798784119,B,108.927001953125,129.39700317382812,0.0005837100232871,0.0356873131546722,0.3852914637028364,2.0806441160172766,1.1250684756799982,71.0,0.7397770119771618,255.80704408753985,0.301406473360483,0.0603777480026766,True,True,5.135000228881836,4.364999771118164,49.709999084472656,1.2344656499047184e+21,False,-0.0006117933746523,True
55,38814,J043654-693034-38814,J043654-693034,SB38814_component_29b,69.227436,-69.509446,281.5726483036777,-36.84726941107722,B,40.06700134277344,43.05500030517578,0.0006164496053981,0.0283683918734514,0.3610101730460576,2.1791670858316072,1.1135549542692955,138.0,0.7525447812232379,2.14458842885177,0.2842947741985389,0.049653847017585,True,False,4.885000228881836,4.150000095367432,40.11000061035156,3.69264989504474e+20,False,0.0018988799146799,True
56,38814,J045220-682306-38814,J045220-682306,SB38814_component_30a,73.08682,-68.385172,279.67575613583875,-35.924029758477666,A,90.85800170898438,103.09100341796876,0.0005780102916859,0.0315704618169804,0.9770654104232552,7.936686116506665,1.1093319601567464,88.0,0.132266549733491,261.83237660543494,2.022936076311308,0.2771055859435227,True,True,5.15500020980835,4.15500020980835,53.08000183105469,1.5014301976994542e+21,False,-0.0067345859285288,True
59,38814,J045940-695503-38814,J045940-695503,SB38814_component_31b,74.918763,-69.917563,281.238080194215,-34.85136836826379,B,44.027000427246094,45.05500030517578,0.000629568989275,0.0387988597697597,0.4523506758204061,1.96382269140598,1.1526240679417363,96.0,0.7002733921213302,3.70049649922701,0.3562844600141754,0.0696145021357856,True,False,4.760000228881836,4.059999942779541,61.900001525878906,2.207461889199561e+20,False,0.0007652034778814,True
60,38814,J043251-713314-38814,J043251-713314,SB38814_component_32a,68.213373,-71.553911,284.0768010733226,-36.345230372930494,A,76.50800323486328,83.50800323486328,0.0007596757459396,0.0521753376525769,0.7580789161459529,3.27624618823221,1.1772767242054745,115.0,0.4191978080595215,0.4172741157248965,0.8694123748546205,0.1738456292398349,True,False,5.079999923706055,4.054999828338623,56.720001220703125,1.1098445411773176e+20,False,0.0053087445596049,True
63,38814,J044415-684211-38814,J044415-684211,SB38814_component_33a,71.066375,-68.703106,280.3412931466774,-36.52314692635438,A,76.23999786376953,82.0770034790039,0.0005369958336814,0.0476482753340087,0.6826245426588191,4.66341511911159,1.1205323163324643,66.0,0.4379077736736451,240.79313850809103,0.8257469531660011,0.132974473895877,True,True,5.025000095367432,4.039999961853027,56.900001525878906,1.67465038281167e+21,False,-0.0002086053278598,True
66,38814,J035743-682858-38814,J035743-682858,SB38814_component_35a,59.432704,-68.48303,282.44639020951035,-40.43617048248789,B,64.89800262451172,226.6300048828125,0.0001182041709531,0.0761654269817683,1.102651326213491,2.450019693378688,1.3196072556715286,98.0,0.2169559294580377,6.68975163646086,1.5280610361223812,0.3920142758952227,True,False,8.180000305175781,8.055000305175781,149.52000427246094,1.901868351180933e+19,False,0.0055805274830489,True
67,38814,J035745-682904-38814,J035745-682904,SB38814_component_35b,59.438091,-68.484717,282.44690181659445,-40.43360183876487,B,38.37099838256836,50.03099822998047,0.0002588489966533,0.1135060354574596,1.1500910028525322,2.103327719890879,1.370599274927036,86.0,0.220508272074504,6.689763416653324,1.5118200697217936,0.5328252913062582,True,False,5.619999885559082,4.380000114440918,67.58000183105469,1.901868351180933e+19,False,0.0041974593784021,True
69,38814,J035730-694844-38814,J035730-694844,SB38814_component_36a,59.375006,-69.812341,283.9281917450605,-39.74161084784512,B,90.38899993896484,96.38700103759766,0.0004850520877303,0.0958949260559537,1.003625526841302,2.1269094945156835,1.320964047281052,95.0,0.3173385204397498,7.70689729951098,1.147786187068893,0.337683953681296,True,False,5.019999980926514,4.005000114440918,46.47999954223633,1.0438435372091608e+20,False,0.00605733558152,True
70,38814,J035939-692241-38814,J035939-692241,SB38814_component_37a,59.913864,-69.378112,283.3202055649695,-39.815944384413065,B,85.7249984741211,90.13700103759766,0.000194657361157,0.1528997696872711,1.0284146674297163,1.0076698541103832,1.5122429194840985,113.0,0.4838282520543818,6.388840763589061,0.7260252863673751,0.3549268827571915,False,False,4.980000019073486,3.984999895095825,48.97999954223633,2.6001990152205378e+19,False,0.0031107643718318,False
71,38814,J044746-704843-38814,J044746-704843,SB38814_component_38a,71.945016,-70.812119,282.6630109907357,-35.516061047022,B,86.29199981689453,95.49700164794922,0.0005336175633668,0.0507111114225068,0.4531659087770329,2.8055304363547204,1.1190808788304203,59.0,0.6659149700533874,3.645261156999128,0.4065932891850985,0.1119352412908992,True,True,5.159999847412109,4.045000076293945,59.58000183105469,1.1224410896199422e+21,False,0.0006402024830333,True
73,38814,J041643-690022-38814,J041643-690022,SB38814_component_39b,64.182973,-69.006208,281.9369723955428,-38.68026521538866,B,52.99100112915039,68.4010009765625,0.0002513178348258,0.0831765251635479,0.4373438127866867,0.8690060293853401,1.2339980748647,113.0,0.7966542620780134,62.15507228050063,0.227334493459286,0.0993804368772731,False,False,5.474999904632568,4.449999809265137,44.119998931884766,8.467111053271086e+19,False,0.0032315170204712,False
74,38814,J041648-685957-38814,J041648-685957,SB38814_component_39c,64.203882,-68.99933,281.9247565953649,-38.67673029082404,B,15.293999671936035,25.18000030517578,0.0002824226278057,0.0476790176649451,0.2895520668085747,0.8882926862740227,1.153340670603305,104.0,0.8637886037947302,-28.729419370270215,0.1464272116489215,0.0540670560525282,False,False,6.429999828338623,4.829999923706055,48.97999954223633,8.461775565005318e+19,False,0.0025061289802411,False
76,38814,J043851-682256-38814,J043851-682256,SB38814_component_40a,69.714524,-68.382377,280.1799908800129,-37.09822405768213,B,49.805999755859375,55.387001037597656,0.0004683778637627,0.0463075779934392,0.282134924038265,1.0911110489180638,1.13492106226699,78.0,0.8527861382287251,177.2465745842685,0.1592464801248882,0.0529007886537149,False,False,5.179999828338623,4.050000190734863,55.16999816894531,2.274098644908904e+20,False,0.0016168888594215,False
81,38814,J050900-684342-38814,J050900-684342,SB38814_component_42c,77.251235,-68.728473,279.5829819325278,-34.36555680484511,B,35.525001525878906,92.33699798583984,0.0002509775012873,0.0686268378940229,0.8631996730666067,2.2693250847242,1.2640299299387128,74.0,0.400830256872106,269.42661427139353,0.9142172408629295,0.1824555566439129,False,True,8.96500015258789,5.46999979019165,76.9000015258789,2.156460022257585e+21,False,-0.0068849479338976,False
86,38814,J040247-695523-38814,J040247-695523,SB38814_component_44a,60.697848,-69.923078,283.7351426821022,-39.29733471800287,B,80.8740005493164,87.77799987792969,0.0004030271456718,0.0651387598510674,0.5841959699137316,1.45929899159902,1.2375457282377411,117.0,0.6533497583240095,4.623013289615773,0.4256426754498443,0.1234848583761172,True,False,5.050000190734863,4.054999828338623,46.54999923706055,9.950187033266065e+19,False,0.006841456390803,True
87,38814,J043127-682949-38814,J043127-682949,SB38814_component_45a,67.864234,-68.497209,280.63310690442097,-37.68633454193274,B,82.37799835205078,90.31400299072266,0.0004442327003855,0.0523719920397847,0.3367139672097669,1.0024921413788588,1.168147459983496,76.0,0.8314334927737291,9.502275091289428,0.1846039681858244,0.0676386191819546,False,False,5.065000057220459,4.085000038146973,53.88999938964844,1.0924130478313998e+20,False,0.0037447132966835,False
88,38814,J041430-693108-38814,J041430-693108,SB38814_component_46a,63.627926,-69.519012,282.6354413465606,-38.61685557341183,B,80.5739974975586,109.65399932861328,0.0004176031125541,0.0528280279412525,0.4531519046153611,1.5957867947683164,1.1745720817783136,85.0,0.7214201771629525,-1.941261772213445,0.3265335414514486,0.0842073558222763,True,False,5.574999809265137,4.605000019073486,65.11000061035156,4.3806170820021125e+19,False,0.0043186411922861,True
89,38814,J043722-670031-38814,J043722-670031,SB38814_component_47a,69.343422,-67.008883,278.6237005509728,-37.71310178758476,B,77.05799865722656,82.76599884033203,0.0004179307881447,0.0557650201273123,0.3703459793903623,0.8804074639016306,1.1969498560816902,81.0,0.826603876691328,165.67266192950504,0.1904296869913218,0.0652846269349448,False,False,5.034999847412109,4.025000095367432,54.86000061035156,3.420095232046679e+20,False,-0.0008749441049161,False
90,38814,J043932-704458-38814,J043932-704458,SB38814_component_48a,69.886128,-70.749457,282.8948151267419,-36.170217617270815,A,73.99400329589844,87.73799896240234,0.0003722240564856,0.0551338313937865,0.7427024127864097,4.411480331303074,1.1372457012345027,101.0,0.394543288448093,2.865808802153857,0.9300264148096477,0.1962057170887392,True,False,5.110000133514404,4.375,51.209999084472656,8.021757038026529e+20,False,0.0071716816137487,True
91,38814,J043932-704522-38814,J043932-704522,SB38814_component_48b,69.887075,-70.756246,282.9024460138706,-36.167347259899394,B,32.18299865722656,43.47999954223633,0.0001513107563147,0.1151751510651169,0.8847895307277251,1.58625180811849,1.3421126774857293,93.0,0.457323146758004,2.870124262453392,0.782365033465243,0.329755620024771,True,False,5.789999961853027,4.400000095367432,62.02999877929688,8.021757038026529e+20,False,-0.0003818236883684,True
93,38814,J043206-684632-38814,J043206-684632,SB38814_component_49a,68.028336,-68.775637,280.9274948557278,-37.52292886535028,B,77.61799621582031,88.13500213623047,0.0004142641722332,0.0474428875881504,0.3420654115086993,1.303393247036691,1.1485049988527862,71.0,0.8064395873440869,6.723755563437124,0.2151262914214581,0.0664422149015237,True,False,5.179999828338623,4.135000228881836,49.93000030517578,1.8539265819666445e+20,False,0.003822729085387,True
94,38814,J040904-675001-38814,J040904-675001,SB38814_component_50a,62.267764,-67.833658,281.0197720219786,-39.8492249691552,B,75.81500244140625,82.63600158691406,0.0003428805198714,0.0956921244321232,0.7360653386843222,0.9939384654310502,1.3691514815755357,106.0,0.6330861428912135,179.02332838687397,0.4571487793809409,0.1407630260911196,False,False,5.070000171661377,4.054999828338623,49.91999816894531,1.710575064319946e+19,False,0.0045633256615015,False
95,38814,J042915-682257-38814,J042915-682257,SB38814_component_51a,67.316369,-68.382716,280.59994225731646,-37.91645205977664,B,77.66200256347656,90.3280029296875,0.0004160291660454,0.0465255591238758,0.3107239754026725,0.965158964995183,1.1581164582293393,88.0,0.8473924828266668,253.8029779115109,0.1655913116967767,0.0537089800844194,False,False,5.230000019073486,4.195000171661377,48.77000045776367,1.0715334409325643e+20,False,0.0027463372951114,False
96,38814,J045153-692328-38814,J045153-692328,SB38814_component_52a,72.971796,-69.391202,280.87189390494683,-35.65495802984877,A,58.18899917602539,91.31099700927734,0.0004296916337874,0.0308118090479791,0.8327657334782961,7.434512454281988,1.098733120377992,78.0,0.2659673868996959,233.19739796352837,1.3243815833573649,0.138882630707767,True,True,5.809999942779541,5.09499979019165,63.5099983215332,2.6048644527395056e+21,False,-0.0115992899723707,True
97,38814,J045152-692332-38814,J045152-692332,SB38814_component_52b,72.966764,-69.392225,280.8737726225037,-35.65631936017442,A,27.56599998474121,78.25700378417969,0.000215381728794,0.0349335393940476,0.7477701621533751,6.014201520374408,1.106608023733179,60.0,0.3588378615798039,231.24430596338536,1.024884631566965,0.1144657801748127,True,True,8.40999984741211,6.364999771118164,20.399999618530277,2.6048644527395056e+21,False,-0.0109080129871178,True
101,38814,J045336-702822-38814,J045336-702822,SB38814_component_53a,73.401911,-70.472969,282.07414188441766,-35.17331779418116,B,49.27199935913086,74.39399719238281,0.0002517547070122,0.0566465635561815,0.4857567236003415,0.8856878566575029,1.2576018729109149,81.0,0.7718451493105734,3.2587086837444947,0.2589713328715748,0.0967566675188041,False,False,6.204999923706055,4.590000152587891,41.810001373291016,4.574915413118565e+20,False,0.0030503497456186,False
102,38814,J045339-702801-38814,J045339-702801,SB38814_component_53b,73.412578,-70.4672,282.06606328125724,-35.17177193325599,B,48.516998291015625,56.8650016784668,0.0004599493771731,0.0466836848908756,0.3602067710273353,1.0282931956040753,1.1775910759884285,115.0,0.8173843049610929,5.208033669573604,0.2016459092094235,0.072338598059558,False,False,5.420000076293945,4.079999923706055,55.93999862670898,4.574915413118565e+20,False,0.0022228431793855,False
103,38814,J045338-702807-38814,J045338-702807,SB38814_component_53c,73.409498,-70.468866,282.0683961736362,-35.172218478694376,B,41.78099822998047,79.1780014038086,0.0002714399918814,0.0443712994524795,0.3433216216156405,1.5126375420110667,1.1366379415555703,91.0,0.79331631993993,5.2094840477535325,0.2315332466685531,0.0708886888990536,False,False,7.670000076293945,4.659999847412109,42.52999877929688,4.574915413118565e+20,False,0.0029340637264131,True
104,38814,J040252-690218-38814,J040252-690218,SB38814_component_54a,60.720044,-69.038516,282.7489650191152,-39.74883389560805,B,72.48999786376953,77.73600006103516,0.0003135301880453,0.0942845379823089,0.8944001038967949,1.8542997940674204,1.3133518440339658,79.0,0.4189517401371708,-0.0512407514554506,0.8699995443638083,0.2550079700006582,True,False,5.025000095367432,4.025000095367432,46.38999938964844,2.386119320738256e+19,False,-0.0007285280154679,True
105,38814,J051417-673525-38814,J051417-673525,SB38814_component_55a,78.571588,-67.590302,278.11016185125976,-34.132241236625816,B,71.58000183105469,167.09300231933594,0.000132995691873,0.1068856799587421,0.9606404365006378,1.1716046046305395,1.4423643394622816,64.0,0.4817239029616438,291.97104829286786,0.7303841444852479,0.2504049008331989,False,True,8.329999923706055,5.284999847412109,134.33999633789062,2.2074346866758792e+21,False,-0.0186762005269706,False
106,38814,J045114-693152-38814,J045114-693152,SB38814_component_56a,72.809869,-69.531355,281.05764118870127,-35.664649781513816,A,59.1259994506836,65.5770034790039,0.0004824929329049,0.0470857731003766,0.6594408261127013,4.471348819057275,1.120526189778981,66.0,0.4610853636662798,246.012446439016,0.7741720824847664,0.1274804131578928,True,True,5.175000190734863,4.039999961853027,62.4900016784668,2.29858890610524e+21,False,-0.0017865906719643,True
107,38814,J045113-693200-38814,J045113-693200,SB38814_component_56b,72.804205,-69.533571,281.06100197059914,-35.66582370072728,B,33.51499938964844,51.78099822998047,0.0002322474024478,0.0534005269347707,0.7476383276228109,2.210377109809229,1.232881777451758,124.0,0.485243449828947,246.01457057815185,0.7231045555734343,0.1367275984214591,True,True,6.215000152587891,4.690000057220459,47.060001373291016,2.29858890610524e+21,False,-0.0016970206367997,True
