id,sbid,uniq_name,comp_name,component_id,ra,dec,glon,glat,rating,flux_peak,flux_int,mean_cont,sd_cont,opacity_range,max_s_max_n,max_noise,num_chan_noise,min_opacity,vel_min_opacity,peak_tau,e_peak_tau,has_mw_abs,has_other_abs,semi_maj_axis,semi_min_axis,pa,n_h,noise_flag,continuum_slope,mwdet
52,33047,J053946-693839-33047,J053946-693839,SB33047_component_22a,84.941686,-69.64419,280.08622225425665,-31.51698329019226,A,98.66699981689452,170.66700744628906,0.0007575478737679,0.0190219281751474,0.6871858373225453,13.14710542549478,1.0485743066623476,57.0,0.3613884693398023,237.4288631543302,1.0178018068675827,0.0783487385911715,True,True,5.675000190734863,5.340000152587891,130.8800048828125,4.862514051002223e+21,False,-0.0147477298277302,True
53,33047,J053943-693847-33047,J053943-693847,SB33047_component_22b,84.931969,-69.646448,280.0893099923591,-31.52008063854636,A,71.83399963378906,477.2650146484375,0.0002105695993366,0.0130859099914707,0.5210759332775913,11.229291937630704,1.0426088391654296,61.0,0.5215329058878383,236.45021794913532,0.6509829079934187,0.0378903908065639,True,True,12.625,9.220000267028809,176.22999572753906,4.862514051002223e+21,False,-0.0128033889909526,True
55,33047,J055957-712036-33047,J055957-712036,SB33047_component_23a,89.990975,-71.343601,281.89219668108376,-29.698138832249708,B,123.927001953125,132.4290008544922,0.0007851047082179,0.0337822338735097,0.2318269302268946,1.1397026004218769,1.1083453981787872,91.0,0.8765184679518926,-5.708306470204378,0.1317975047322746,0.0481488655117777,False,False,4.869999885559082,3.8450000286102295,84.16000366210938,3.308380732105296e+20,False,0.0019768408203143,False
58,33047,J052229-703757-33047,J052229-703757,SB33047_component_24b,80.621733,-70.632752,281.5104858873672,-32.81147328936027,A,40.57600021362305,47.13199996948242,0.000670133481901,0.0329105196221947,0.4486150422137229,3.2396500319841928,1.1058141683462883,69.0,0.6571991261325656,4.2338903194614685,0.4197682225025532,0.0609427424566827,True,True,5.195000171661377,3.920000076293945,90.2300033569336,7.275069425496744e+20,False,0.000199384963214,True
63,33047,J054315-680651-33047,J054315-680651,SB33047_component_26c,85.812647,-68.114242,278.26533601028467,-31.357341559816025,A,24.381000518798828,24.666000366210938,0.0008757688327023,0.0293763853811397,0.3921317601254207,3.192236655007272,1.09353760114116,77.0,0.7014058410157392,276.9048965882603,0.3546686136578409,0.0507793137687847,False,True,5.869999885559082,3.0199999809265137,75.37999725341797,1.7309129161018811e+21,False,-0.0048287013946422,False
65,33047,J053745-691008-33047,J053745-691008,SB33047_component_27a,84.438421,-69.169052,279.556266240724,-31.748258318970905,A,79.31999969482422,620.5789794921875,0.0001703282670372,0.0109590950903482,0.7600721776998147,22.90213723371662,1.0317993395430618,68.0,0.271727161843247,243.3255166987112,1.3029567975676744,0.0526172670899589,True,True,14.994999885559082,9.140000343322754,125.75,4.50548150191553e+21,False,-0.0158993113109483,True
66,33047,J053744-691025-33047,J053744-691025,SB33047_component_27b,84.436381,-69.173668,279.56175730845825,-31.748431779736347,A,28.339000701904297,2588.52294921875,2.5246332204072287e-05,0.0095777301956292,0.7743451674516177,25.11032140374357,1.029656669310114,68.0,0.2553115018584963,243.3244402545127,1.3652709034248227,0.0490290831101636,True,True,60.375,26.5049991607666,146.1300048828125,4.50548150191553e+21,False,-0.0167735603838003,True
69,33047,J052105-695942-33047,J052105-695942,SB33047_component_28b,80.270837,-69.99511,280.7935921597171,-33.05337953752936,A,56.88600158691406,62.33599853515625,0.0006410601705283,0.0371699833567369,0.782602444284932,4.772782120183669,1.1355676393101135,100.0,0.3529651950251815,242.7332785961682,1.041385824572285,0.1167616474035838,True,True,5.079999923706055,3.7799999713897705,85.55000305175781,1.5591715111264864e+21,False,-0.0053937488739942,True
72,33047,J055632-712908-33047,J055632-712908,SB33047_component_29b,89.133254,-71.48579,282.0735324023133,-29.9630924118705,B,19.173999786376957,24.30299949645996,0.0006214331327256,0.0326570434585209,0.2216748999376286,1.286977237231732,1.0969292113313531,105.0,0.8752543113937244,-5.818726037608794,0.1332407932597804,0.0464426144100121,False,False,5.554999828338623,3.994999885559082,93.41000366210938,4.093257719060572e+20,False,0.0019205980050581,False
73,33047,J053836-690555-33047,J053836-690555,SB33047_component_30a,84.652473,-69.098884,279.4639209742384,-31.680691353275662,A,89.01899719238281,12532.615234375,1.9115073649938893e-05,0.0130200377186485,0.9487118263122004,18.34659275033897,1.0490376697620607,69.0,0.1003258434498603,243.36196496488844,2.2993319556892127,0.1621524903256608,True,True,77.11499786376953,31.98500061035156,14.789999961853027,4.6349343509286224e+21,False,-0.0182430763113621,True
75,33047,J053937-694612-33047,J053937-694612,SB33047_component_31b,84.906731,-69.770188,280.23467277343354,-31.514405486154367,A,33.332000732421875,50.76800155639648,0.0003552137742389,0.0593774452316503,1.144840236463,6.698032685015938,1.1487185471024834,42.0,0.0038783106394835,231.53874792463083,5.552355622356963,3.143214442495696,False,True,5.909999847412109,4.514999866485596,96.8499984741211,5.540195737540287e+21,False,-0.0167021494559775,False
