id,comp_name,component_id,ra,dec,glon,glat,rating,flux_peak,flux_int,mean_cont,sd_cont,opacity_range,max_s_max_n,max_noise,num_chan_noise,min_opacity,vel_min_opacity,peak_tau,e_peak_tau,has_mw_abs,has_other_abs,semi_maj_axis,semi_min_axis,pa,n_h,noise_flag,continuum_slope,field,all_sbids,sbid,mwdet
149,J051331-721800,SB38845_component_88a,78.380856,-72.299971,283.6379318048334,-33.128359960643564,B,46.05400085449219,49.21500015258789,0.0002708901707459,0.0858301925349143,0.5820300171515622,1.0777470153271576,1.2801255460159653,86.0,0.6980955288644031,238.59633341420675,0.3593993247471008,0.1253239977312471,False,False,4.949999809265137,4.199999809265137,42.68000030517578,5.64059473964828e+20,False,-0.0041336897358224,M000-02,"33047,38845",38845,False
218,J060656-721824,SB38845_component_132a,91.735846,-72.306753,282.97284887569134,-29.11725442674348,B,31.086000442504883,33.43000030517578,0.0001837295986206,0.131946449226368,1.0376246582859054,0.7820721937889603,1.5822573641529951,97.0,0.5446327058670896,111.81105699908429,0.6076436457034473,0.2169378142774258,False,False,4.925000190734863,4.244999885559082,53.83000183105469,1.2245127815317607e+20,False,0.0086920490041345,M000-02,"33047,38845",38845,False
391,J050401-733642,SB38845_component_252a,76.006417,-73.611761,285.3774510075324,-33.42763232860643,B,18.0310001373291,21.319000244140625,9.166133917053076e-05,0.2729687251100809,1.494988795204856,0.9690926636733792,1.759227243483771,106.0,0.2642384482789152,216.25068712657696,1.3309033703096884,0.7326341434811747,False,False,5.244999885559082,4.380000114440918,51.15999984741211,5.02073795890458e+20,False,0.0120771936074878,M000-02,"38758,38845",38845,False
0,J054150-733215,SB38845_component_1a,85.461314,-73.537605,284.5730004278737,-30.844149541934243,A,1016.989990234375,1295.4189453125,0.0047092847554467,0.0047430519661261,0.3511366973745492,25.57236915349184,1.0132143541791947,91.0,0.6620776568046455,5.472693464970667,0.4123724235735526,0.0090931443524649,True,True,5.554999828338623,4.460000038146973,52.86000061035156,5.532947688323632e+20,False,0.0025783371758519,M000-02,38845,38845,True
1,J061013-743151,SB38845_component_2a,92.554376,-74.53101,285.50506014097374,-28.811509914767605,A,536.6279907226562,606.4149780273438,0.00386637484757,0.0074378667798342,0.7042938460487742,33.935059037941755,1.0201600874721255,92.0,0.3158662414233513,3.998354025622364,1.1524364416412651,0.0340763012556735,True,False,4.840000152587891,4.539999961853027,35.0,7.329277998750182e+19,False,0.0036971884224042,M000-02,38845,38845,True
2,J061014-743214,SB38845_component_2b,92.561063,-74.537496,285.51238366603684,-28.80949251262764,A,173.5399932861328,202.54400634765625,0.0012868587637501,0.0227300496805097,0.7888394100451637,12.02878742894111,1.0605458807542518,68.0,0.2717064707090881,4.005576693043622,1.3030329471945266,0.1161601156242218,True,False,5.070000171661377,4.474999904632568,41.2400016784668,7.329277998750182e+19,False,0.0038395910781359,M000-02,38845,38845,True
5,J061014-743208,SB38845_component_2e,92.559073,-74.535776,285.5104439577643,-28.810085139143663,A,73.27400207519531,89.3740005493164,0.0014174206121313,0.0207518964688183,0.7344674671557154,12.92218560158862,1.052755184291747,54.0,0.3182877171360316,4.004336250424589,1.1447995343923805,0.0916620824560585,True,False,5.079999923706055,4.670000076293945,73.41000366210938,7.329277998750182e+19,False,0.0035821380109087,M000-02,38845,38845,True
7,J061011-724813,SB38845_component_3a,92.546986,-72.803663,283.5340182060476,-28.86211310630572,A,329.8710021972656,347.0639953613281,0.003069832945163,0.0118519472035764,0.1307819649460327,3.6321905706591946,1.0282332868113029,54.0,0.8974513218652699,2.7137276401467827,0.1081963975666306,0.0170338001453664,True,False,4.96999979019165,4.114999771118164,48.11000061035156,7.828859024248542e+19,False,0.0010733324821243,M000-02,38845,38845,True
10,J055845-745904,SB38845_component_4a,89.690925,-74.984599,286.0775224703757,-29.534268035936307,A,323.1130065917969,311.4070129394531,0.0025693396086486,0.0125828361401165,0.4495959244779115,14.419302302849838,1.0291579940290043,57.0,0.579562069551093,4.412482944654505,0.5454825131354925,0.030080532365738,True,False,4.760000228881836,3.934999942779541,49.02000045776367,1.2660252957713456e+20,False,0.0022402542241266,M000-02,38845,38845,True
17,J052905-765700,SB38845_component_5a,82.271049,-76.949888,288.65690506642386,-30.98916319277366,A,347.42498779296875,383.9519958496094,0.0022020909265138,0.018133763355087,0.4136084626908788,3.186965127339576,1.0987847880533193,93.0,0.6851763253624404,4.94254267154052,0.3780790645557642,0.0347743374321058,True,False,5.010000228881836,4.289999961853027,46.369998931884766,2.2494108521633687e+20,False,0.0016604896443794,M000-02,38845,38845,True
18,J052929-724528,SB38845_component_6a,82.374573,-72.757994,283.8505793573107,-31.857743086590688,A,290.718994140625,311.6430053710937,0.0015692986411655,0.0126732526966573,0.2119008092246339,3.337627935939988,1.048851771602839,116.0,0.836950962378205,-6.640237781529984,0.1779897975707305,0.0175005797978957,True,False,4.934999942779541,4.224999904632568,44.95000076293945,7.524147516764075e+20,False,0.0019656177384338,M000-02,38845,38845,True
24,J044846-741742,SB38845_component_10b,72.195192,-74.295194,286.5851219633634,-34.1820124475132,B,39.55199813842773,48.18299865722656,0.0003581610892469,0.1355558131129186,0.7115813204618342,0.9389292397842636,1.366997054797631,74.0,0.6554157343357967,5.986084052183782,0.4224855357797804,0.2400826754812687,False,False,5.135000228881836,4.614999771118164,161.38999938964844,4.010016625490512e+20,False,-0.0004506267069206,M355-02,38845,38845,False
34,J055939-751109,SB38845_component_14a,89.915943,-75.185956,286.302079153044,-29.458785248086578,A,180.34100341796875,206.00799560546875,0.0009401342299164,0.0266840010493817,0.3696871790137933,4.6607532836667405,1.065307064358461,64.0,0.6956198853446677,4.555326509821229,0.3629519095836096,0.0511278371254402,True,False,5.204999923706055,4.264999866485596,54.900001525878906,1.2002181814847678e+20,False,0.002482283481602,M000-02,38845,38845,True
35,J054002-735616,SB38845_component_15a,85.011211,-73.938027,285.0564837320195,-30.90760914869012,A,149.46600341796875,161.8780059814453,0.0009223713998103,0.0320024862407091,0.44769582307072,3.2051953159768627,1.106462551541847,44.0,0.6587667284711269,6.763959213645896,0.4173857851854235,0.0642084724302745,True,False,4.96999979019165,4.235000133514404,45.66999816894531,5.094354058925316e+20,False,0.0020268046099788,M000-02,38845,38845,True
36,J060316-743952,SB38845_component_16a,90.819104,-74.664638,285.68491334600753,-29.26485090674104,A,134.26300048828125,148.43299865722656,0.0007044284589582,0.0286234599807583,0.545160644501789,5.653161902097573,1.0819400839065578,107.0,0.5367794394047688,5.1183608130246,0.6221679962102812,0.0747051552448033,True,False,5.03000020980835,4.269999980926514,53.380001068115234,8.3852351285517e+19,False,0.0030755800253238,M000-02,38845,38845,True
38,J061157-730012,SB38845_component_18a,92.991044,-73.003604,283.7595882670423,-28.728168889308467,B,105.01200103759766,107.63700103759766,0.00080769419778,0.0416117133208288,0.3119762241607314,1.3392283806712098,1.1333671507829493,138.0,0.8213909266222178,0.9001615367346967,0.1967561237561189,0.0617129387167375,False,False,4.889999866485596,4.074999809265137,60.400001525878906,8.822275332283689e+19,False,0.003131847760684,M000-02,38845,38845,False
41,J050907-733303,SB38845_component_19a,77.279904,-73.551012,285.1802633913959,-33.10195094503002,A,118.36100006103516,145.16000366210938,0.0006823908855638,0.0342248122555081,0.5360195037984863,5.030810675533463,1.0888801742646437,65.0,0.5528606704661572,7.967749771617993,0.5926492613458398,0.0720093578913599,True,False,5.574999809265137,4.275000095367432,42.5,5.2639724998323634e+20,False,0.0027843652510549,M000-02,38845,38845,True
44,J060533-733420,SB38845_component_21a,91.388391,-73.572349,284.42527288613127,-29.17143569736645,B,72.09700012207031,83.3949966430664,0.0006047301803846,0.0397957369040559,0.4086884188082209,1.7891447414575343,1.1465282216206,79.0,0.7378398028123792,4.290928355605371,0.3040285473045478,0.0721099328588242,True,False,5.054999828338623,4.449999809265137,34.61000061035156,1.172074697565879e+20,False,0.0012942416439549,M000-02,38845,38845,True
46,J055119-755905,SB38845_component_22a,87.832352,-75.984836,287.281058942806,-29.887152803823103,B,117.79499816894533,127.14199829101562,0.0006557708760871,0.0385903556046395,0.2428678720258528,1.1846451655934465,1.111170397761084,95.0,0.8683025257352313,-7.486194241869234,0.1412150930919077,0.0507434899343146,False,False,4.965000152587891,4.224999904632568,51.459999084472656,2.041019195895873e+20,False,0.0015445800177595,M000-02,38845,38845,False
47,J052916-762511,SB38845_component_23a,82.31913,-76.419836,288.0521819297438,-31.10163049499729,A,117.00499725341795,129.052001953125,0.0006888635341566,0.039522689822011,0.539033057185534,4.252761726913629,1.1026189812539344,85.0,0.5635859240684005,3.820170375137255,0.5734354743078176,0.0880862303578565,True,False,5.045000076293945,4.25,43.18000030517578,2.847607016492541e+20,False,0.0029820872555684,M000-02,38845,38845,True
