id,sbid,uniq_name,comp_name,component_id,ra,dec,glon,glat,rating,flux_peak,flux_int,mean_cont,sd_cont,opacity_range,max_s_max_n,max_noise,num_chan_noise,min_opacity,vel_min_opacity,peak_tau,e_peak_tau,has_mw_abs,has_other_abs,semi_maj_axis,semi_min_axis,pa,n_h,noise_flag,continuum_slope,mwdet
1,38373,J042056-622339-38373,J042056-622339,SB38373_component_1b,65.235308,-62.394222,273.8422239913593,-40.983330566936914,B,698.6060180664062,492.3989868164063,0.0190067332147098,0.0038859726984465,0.0314556936534626,1.0176058010153457,1.0155906042883267,145.0,0.984134910634864,3.927690021786402,0.015992287024096,0.0041294047558588,False,False,4.414999961853027,2.789999961853028,46.959999084472656,5.032323483821452e+18,False,0.000564534882192,False
4,38373,J050748-624254-38373,J050748-624254,SB38373_component_2a,76.953617,-62.715208,272.4180841754794,-35.696788411861604,B,382.989013671875,599.9940185546875,0.0019808784993251,0.0149757255054942,0.0876781472252319,0.8020139840943333,1.0486556419645643,101.0,0.9609774947393324,260.8177966788538,0.0398042888715661,0.0154774487432014,False,False,6.565000057220459,4.170000076293945,51.63999938964844,1.5235888917982802e+19,False,0.0010972696484532,False
5,38373,J050755-624200-38373,J050755-624200,SB38373_component_2b,76.979315,-62.700103,272.39731453850703,-35.68770724711715,B,219.3710021972656,380.8670043945313,0.0009772375686713,0.0229797289513439,0.1269101439713036,0.9137433337936528,1.066315133137382,102.0,0.9394049891660784,130.8386505395576,0.0625085943898493,0.0241676010117507,False,False,7.349999904632568,4.125,52.06999969482422,1.5235888917982802e+19,False,0.0013355600621283,False
6,38373,J044056-662423-38373,J044056-662423,SB38373_component_3a,70.236046,-66.406409,277.75732023508004,-37.58283231916192,A,379.9869995117188,525.6680297851562,0.0021642723430243,0.0088560583591667,0.3326816748565635,7.277689036854648,1.0401901633868305,134.0,0.7075084885302669,230.7253835781627,0.3460056516140801,0.0127870916780904,False,True,5.025000095367432,4.804999828338623,76.27999877929688,3.5996183506047094e+20,False,-0.0007644543614322,False
7,38373,J043541-625838-38373,J043541-625838,SB38373_component_4a,68.922676,-62.977361,273.8292322000291,-39.1939706873692,B,360.53900146484375,437.5299987792969,0.0020617173456518,0.0111349101567944,0.0674270380504225,0.8400312327483498,1.0366445073596444,100.0,0.969217469309222,232.47554048697265,0.0312662657395328,0.0114536748161359,False,False,5.099999904632568,4.15500020980835,53.66999816894531,1.903230286942378e+19,False,0.0008184415439214,False
8,38373,J044846-621615-38373,J044846-621615,SB38373_component_5a,72.195304,-62.27104,272.4364206752366,-37.93827543184935,B,338.156005859375,401.39300537109375,0.0020937283414063,0.0155522528611955,0.1068850081535084,0.9601617848033748,1.054528666450984,86.0,0.9476436582974754,50.85127142660707,0.0537767352625309,0.0162869639593974,False,False,5.09499979019165,4.070000171661377,63.38999938964844,5.758135628206038e+19,False,0.0009743998800971,False
9,38373,J044847-621636-38373,J044847-621636,SB38373_component_5b,72.195971,-62.276758,272.4433634380655,-37.93659935485273,B,202.17100524902344,302.8630065917969,0.0010999561083026,0.0253612295390258,0.134843387278233,1.2000649769582967,1.0612906385449856,84.0,0.9264472512667524,83.10242641726462,0.0763981682107269,0.0270132929190381,False,False,5.53000020980835,4.730000019073486,37.13999938964844,5.758135628206038e+19,False,0.0007719542241199,False
10,38373,J051500-630343-38373,J051500-630343,SB38373_component_6a,78.749922,-63.062157,272.68171308908086,-34.8341745927166,B,301.7229919433594,338.9630126953125,0.0019935734652368,0.0178256559331062,0.1219401762434977,1.137680980389872,1.057043205867537,113.0,0.9351030296240392,49.85694244744232,0.0670985636528828,0.0188902765730285,False,False,5.039999961853027,3.890000104904175,68.2300033569336,2.605082063597888e+19,False,0.0008449169764942,False
11,38373,J043128-640631-38373,J043128-640631,SB38373_component_7a,67.866693,-64.10868,275.4073734413059,-39.27781627415762,B,282.4700012207031,317.55499267578125,0.0016227003957837,0.0133214479989231,0.1007025468739821,1.1840184728855367,1.046108834757672,74.0,0.9454062878836896,292.9621278100432,0.0561405096151955,0.0140004460265939,False,False,5.085000038146973,3.859999895095825,61.56999969482422,1.404081742262965e+19,False,-0.000187952290935,False
12,38373,J043132-621841-38373,J043132-621841,SB38373_component_8a,67.886918,-62.311472,273.1981048426639,-39.85191936856624,B,251.0850067138672,386.9710083007813,0.0013115018217188,0.0166563053532614,0.0956264216543677,0.8197046984864842,1.0525505164293436,62.0,0.956924094774976,-27.763806712237376,0.0440312064794704,0.0173218257872161,False,False,5.985000133514404,4.494999885559082,78.62000274658203,1.9341242138116657e+19,False,-0.0001182388200769,False
13,38373,J043128-621834-38373,J043128-621834,SB38373_component_8b,67.870108,-62.309583,273.1989474907859,-39.85992971609477,B,103.88600158691406,242.28700256347656,0.0004262516469192,0.033054946170355,0.1720471496252194,0.9274812163769393,1.0892600914413133,76.0,0.917212941816094,-107.8925796066689,0.0864156179626382,0.0354042711782832,False,False,8.295000076293945,4.909999847412109,78.02999877929688,1.9341242138116657e+19,False,0.0026139315205206,False
14,38373,J043013-623057-38373,J043013-623057,SB38373_component_9a,67.555371,-62.516072,273.5143979725557,-39.932800910647714,B,249.34100341796875,272.5379943847656,0.0015843048749957,0.0160995066494739,0.1203237890833176,1.044126412869731,1.0588631839624811,121.0,0.9385393948791636,326.1568349116025,0.0634304474069763,0.0170123959494381,False,False,5.045000076293945,3.785000085830689,61.970001220703125,2.3173136257187647e+19,False,-0.0002979435940761,False
15,38373,J041628-645543-38373,J041628-645543,SB38373_component_10a,64.118869,-64.928619,277.18137816620504,-40.46831750388591,B,250.80499267578125,596.4290161132812,0.0004567751865379,0.0435102072915571,0.2624474232921169,0.9316055112299596,1.1358700944713096,95.0,0.8734226711791927,280.06707356892326,0.1353356808835554,0.0486421341086601,False,False,8.6899995803833,4.775000095367432,33.63999938964844,2.5530634914082517e+19,False,0.0010595033543136,False
16,38373,J043710-645838-38373,J043710-645838,SB38373_component_11a,69.291568,-64.977474,276.2014539909271,-38.41334033497033,B,193.9499969482422,409.6390075683594,0.000963595887453,0.0130726597200941,0.0745693546813979,0.9699444167833524,1.0378535323362876,98.0,0.9632841776548896,4.127075244117819,0.0374068145014968,0.0145048912478534,False,False,6.644999980926514,5.550000190734863,73.69999694824219,1.2648379674763062e+20,False,0.0007749418875945,False
17,38373,J043708-645903-38373,J043708-645903,SB38373_component_11b,69.28447,-64.984349,276.21099540357426,-38.41396035616126,B,116.28299713134766,820.3679809570312,0.0002305185043951,0.0112080982656926,0.0779451643259112,1.1187534453136243,1.0367882183263537,72.0,0.9588430540004422,219.1135901888696,0.042027873382878,0.0116545227603026,False,False,16.344999313354492,7.534999847412109,19.229999542236328,1.2648379674763062e+20,False,0.0007871699109736,False
18,38373,J041128-654710-38373,J041128-654710,SB38373_component_12a,62.86938,-65.786292,278.4939086606271,-40.575523981129216,B,214.7050018310547,295.6319885253906,0.0009814368822844,0.0435334767019723,0.2978771119296919,1.206138013500177,1.1350219751016806,95.0,0.8371448631719887,116.6301882360181,0.1777581491887306,0.0506998162654397,False,False,5.215000152587891,4.610000133514404,66.13999938964844,2.660059351032431e+19,False,0.0065370353534742,False
19,38373,J041130-654717-38373,J041130-654717,SB38373_component_12b,62.875032,-65.788296,278.4949328781595,-40.57256019174845,B,79.03099822998047,114.01399993896484,0.000721507375668,0.0710871985307793,0.3480745429143878,0.8669517733465648,1.1864400290803732,39.0,0.8383654861659854,9.140619196455402,0.1763011325723699,0.0850944762798221,False,False,5.380000114440918,4.679999828338623,168.97000122070312,2.660059351032431e+19,False,-0.0082798523923239,False
22,38373,J043021-613201-38373,J043021-613201,SB38373_component_14a,67.591254,-61.533756,272.28853666290803,-40.22511251183781,B,198.58599853515625,228.88800048828125,0.0004927899552546,0.0680206718784995,0.4532078195458461,1.018249827041811,1.224554866039613,122.0,0.771347046493767,36.26440265444401,0.2596168815407019,0.084606848032728,False,False,5.039999961853027,3.990000009536743,50.7599983215332,6.171903336599674e+19,False,0.0013429115983793,False
23,38373,J043018-613146-38373,J043018-613146,SB38373_component_14b,67.57503,-61.529702,272.2865943547158,-40.23371735986432,B,36.42599868774414,441.33099365234375,2.1335688216356908e-05,0.1016898891800209,0.5888177591601748,0.9630827577934732,1.2999454591624109,85.0,0.7111277000022359,1.085021796890869,0.3409032591145455,0.1376766792408951,False,False,16.93000030517578,12.494999885559082,21.149999618530277,6.171903336599674e+19,False,-0.0001140919971769,False
25,38373,J045129-634103-38373,J045129-634103,SB38373_component_16a,72.873083,-63.684358,274.0720629642454,-37.29506870844955,B,171.96099853515625,191.2270050048828,0.0009923523654678,0.0249113175050053,0.1272574161141152,0.9850782796838774,1.0641070014298786,65.0,0.9368495853157632,38.05604709982606,0.0652325375744607,0.0262769901690676,False,False,5.070000171661377,3.829999923706055,67.31999969482422,9.365587372437596e+19,False,0.0018096784290497,False
