comp_name,sbid,ra,dec,glon,glat,widwnm,sigwidwnm,tdwnm,sigtdwnm,nhicpn_wnm,signhicpn_wnm
J045608-701434,38814,74.036209,-70.242824,281.72561642363274,-35.04242393987196,9.97288522748465,0.9232511142827367,2174.1614931663125,402.55091187942907,3.920613475613428,0.49145255314516334
J040531-704153,38814,61.382708,-70.698233,284.43157144705043,-38.69638197101514,15.165885040700207,0.38530153495043656,5027.888949820672,255.47514368298295,4.544483755486495,0.15665605143210015
J050258-675809,38814,75.74351,-67.969287,278.85075927679287,-35.08913394116642,15.463935203494074,0.782745373100609,5227.453762636092,529.2010334958254,3.2075347150522906,0.276702298901021
J050258-675802,38814,75.745585,-67.967375,278.8482588267102,-35.08885932367938,12.205285221580018,0.6856475490976862,3256.462063255014,365.8718648299401,3.195372635575375,0.25103444248553625
J043251-713314,38814,68.213373,-71.553911,284.0768010733226,-36.345230372930494,14.719663499833208,0.4084782314493602,4736.373268966319,262.87358762152536,5.939017302599782,0.24597335470094647
J041439-705437,38814,63.663879,-70.910403,284.1851145895068,-37.94132993998382,12.119810986018349,0.32482373998621067,3211.01142884269,172.1169979727223,6.224530713154683,0.26243890669062686
J041440-705443,38814,63.667389,-70.91215,284.18634627643195,-37.93947897240189,4.81476737063915,0.7401897492587681,506.7581884574996,155.81114831697084,2.842312010867378,0.6638106969664936
J041440-705443,38814,63.667389,-70.91215,284.18634627643195,-37.93947897240189,20.824892075169945,2.3647210076492833,9480.160200542525,2152.99401323986,1.5218547265502285,0.29308963533114124
J043200-711323,38814,68.000026,-71.223294,283.7384789509671,-36.54491794006037,8.519297691013529,1.381107088904503,1586.5645486176506,514.4122495946551,2.8082704528180726,0.6104876307440347
J043200-711323,38814,68.000026,-71.223294,283.7384789509671,-36.54491794006037,18.241241655798813,2.5425313032248487,7273.759731595161,2027.686728643056,4.112388196959592,0.3518018128093431
J053528-691612,33047,83.866885,-69.270004,279.7037201930967,-31.93698459523556,18.33208988910618,0.6568588498851535,7346.3922606916,526.4585544096257,4.116532823625863,0.22362523790606612
J060005-703833,33047,90.021003,-70.642513,281.0853054944079,-29.71959533432598,22.821541994913037,1.217683502426691,11385.185949499162,1214.9532319819148,5.504400602402669,0.4543456836138009
J051832-693521,33047,79.636485,-69.589402,280.3720494493299,-33.34970940863784,8.585955123625784,1.1518960177978579,1611.48915091426,432.396374994958,3.2537938503943233,0.7941140410611133
J051832-693521,33047,79.636485,-69.589402,280.3720494493299,-33.34970940863784,23.792166318412697,3.0015948489382733,12374.228513769032,3122.2394858403295,1.9097716497518151,0.36823460881812087
J060111-703609,33047,90.297269,-70.602632,281.0353961024907,-29.62952868925241,9.574699084217313,5.391637831975397,2004.012495415397,2256.9711049914063,4.954588703570789,0.8712982919311328
J060111-703609,33047,90.297269,-70.602632,281.0353961024907,-29.62952868925241,18.54291673670613,2.8054301509789594,7516.337177742539,2274.3518986548315,1.0951097317081373,0.8307562343637328
J061024-711917,33047,92.603088,-71.321644,281.8416621212846,-28.86300955587048,15.96347109774482,0.8853132868433918,5570.636471419358,617.8804664881013,5.087181875849241,0.38225000528341696
J061030-700235,33047,92.626093,-70.043147,280.381893765401,-28.853263409072543,14.158779100863006,0.7889029810740065,4382.296620206986,488.34816095423236,4.304630276921288,0.3377789750157098
J052340-705019,33047,80.920379,-70.838815,281.7276388036243,-32.67432553693909,9.986813141408188,2.471120163200415,2180.2385067298756,1078.949061783783,1.8580386197117205,1.0775817862570458
J052340-705019,33047,80.920379,-70.838815,281.7276388036243,-32.67432553693909,22.015724154291878,4.50107671361459,10595.369525427855,4332.40993653601,2.7403544914607787,0.636871046254093
J053845-690509,33047,84.689575,-69.085994,279.4471037123525,-31.66900298578808,5.391043426056999,1.6911512943073326,635.324813984884,398.59830335736643,3.5829914494124115,0.3543593968396574
J053845-690509,33047,84.689575,-69.085994,279.4471037123525,-31.66900298578808,19.68218327446472,1.073397321782165,8468.309078508666,923.6638190121727,0.5538598864879913,0.19801069909030772
J053851-690457,33047,84.715121,-69.082713,279.44206150354177,-31.660312940624465,16.64373484502857,0.9293590673842202,6055.524063672772,676.2612176579615,3.254823227314261,0.23109207328677212
J053946-693839,33047,84.941686,-69.64419,280.08622225425665,-31.51698329019226,19.938844740178723,1.5995520898131912,8690.607596464746,1394.3716121786679,3.453897696179076,0.5931610363244801
J053943-693847,33047,84.931969,-69.646448,280.0893099923591,-31.52008063854636,22.907196507708893,3.5177657896765617,11470.808789283401,3523.0516947181163,3.122850038974501,1.0409739385117982
J052229-703757,33047,80.621733,-70.632752,281.5104858873672,-32.81147328936027,15.755178199054896,0.6122609372180272,5426.212492235686,421.7353690407234,4.859878307098374,0.26543844971312985
J053745-691008,33047,84.438421,-69.169052,279.556266240724,-31.748258318970905,16.278808016750403,0.9104362835106662,5792.891047154308,647.9661398213594,3.347678076078669,0.35038931891834535
J053744-691025,33047,84.436381,-69.173668,279.56175730845825,-31.748431779736347,5.580387391487302,2.518664737267948,680.7362143780801,614.4900625181788,2.4751225393803327,0.3197012700118549
J053744-691025,33047,84.436381,-69.173668,279.56175730845825,-31.748431779736347,13.606993072544057,1.4729289782515382,4047.3846940110866,876.2421161174383,0.3503537403715147,0.2306741867785754
J052105-695939,33047,80.272236,-69.994376,280.7935921597171,-33.05337953752936,17.5539869573585,0.5042084460949607,6735.994134046596,386.9599702315698,4.191322564467126,0.16455858729172185
J053836-690555,33047,84.652473,-69.098884,279.4639209742384,-31.680691353275662,22.409920080727197,2.3623478941755827,10978.19076401732,2314.538002796178,3.6561402519890542,0.6195040379807326
J060035-701218,33047,90.147407,-70.205186,280.58032845965766,-29.69370890620599,9.58902108284764,0.883764416989811,2010.0122516547021,370.5023256030774,1.9446877990624725,0.28097789500891907
J060035-701218,33047,90.147407,-70.205186,280.58032845965766,-29.69370890620599,21.723019698520197,2.038003329926886,10315.506324215401,1935.5537609778037,3.9664131440372095,0.38074563344555046
J060135-695541,33047,90.398292,-69.928326,280.25884883803946,-29.61677681937597,9.36699566764245,1.7727106817227942,1918.009687330645,725.9694316127693,1.5113450129458623,0.4318545209896063
J060135-695541,33047,90.398292,-69.928326,280.25884883803946,-29.61677681937597,21.549333770662784,2.475462099582995,10151.210961073086,2332.2241203779927,3.600695410399519,0.5190037161030466
J055130-691631,33047,87.876252,-69.275548,279.5511977492718,-30.524241325094167,9.20213016662616,1.6737307372481636,1851.087303333192,673.3705480835424,1.2342260582572693,0.4559769637848773
J055130-691631,33047,87.876252,-69.275548,279.5511977492718,-30.524241325094167,23.866276434886878,2.0711876306010484,12451.437437940307,2161.1467775481674,3.4847847043081943,0.5998596714087783
J060900-705524,33047,92.251552,-70.923568,281.38761134285204,-28.97899676845251,7.444496448166591,3.720435835907726,1211.4927282374827,1210.9028441235646,1.6434955507522724,1.5343697526926006
J060900-705524,33047,92.251552,-70.923568,281.38761134285204,-28.97899676845251,16.501634388542044,3.692778953317706,5952.564073599458,2664.1607505891784,4.437890923581546,1.5730825153735635
J060902-705506,33047,92.261746,-70.918478,281.38281513980667,-28.976454418503703,16.47560014674352,0.3660916037494163,5933.796448270899,263.7006286535124,6.112070517822961,0.1777002396227662
J054006-692005,33047,85.026956,-69.334893,279.7217559491661,-31.52216214249325,7.223941661481319,1.2865752148893588,1140.7713821886928,406.33998859788363,1.8511465191483762,0.4131047413149002
J054006-692005,33047,85.026956,-69.334893,279.7217559491661,-31.52216214249325,17.70639921797413,7.1876505159761885,6853.4722916007695,5564.131142253652,2.2639945389484315,0.38655617819764054
J054009-691951,33047,85.040727,-69.330903,279.7164753422725,-31.517771334186893,6.434564112323683,2.1776111164842114,905.0830307991005,612.6036930565588,2.570769316999089,0.9277562534616295
J054009-691951,33047,85.040727,-69.330903,279.7164753422725,-31.517771334186893,18.180454823614713,3.1786613143151308,7225.362575793812,2526.557308318178,0.7864972263172343,0.4520499280774232
J052502-693902,33047,81.259902,-69.650728,280.3146125439806,-32.782629242187454,12.835053493913493,3.0257832854144793,3601.1857564688344,1697.9138691963035,2.199613967877854,2.1100576009363228
J052502-693902,33047,81.259902,-69.650728,280.3146125439806,-32.782629242187454,25.309225361755498,7.925552310391008,14002.573580689112,8769.77685469177,2.2679574135075535,1.1657168256318637
J052456-693855,33047,81.236506,-69.648717,280.31397069352346,-32.7909928554898,10.340931334551726,2.2089249465430343,2337.5960585288744,998.6671570620075,1.0560183289726397,0.7029262290908196
J052456-693855,33047,81.236506,-69.648717,280.31397069352346,-32.7909928554898,17.702749974201787,4.029170053344074,6850.647616349356,3118.4334933310124,3.250608946665766,0.4874149277929716
J054037-713843,33047,85.157526,-71.645517,282.40152911028366,-31.198294698943947,19.58584429460236,1.116957711349252,8385.611786570435,956.4431952491619,4.112294658044543,0.49672756557792663
J054306-710403,33047,85.778454,-71.067682,281.70287936490723,-31.073094248024333,8.728176967017768,1.0266217328687472,1665.3182594432878,391.75464103170805,1.5040040529066334,0.21841915170658524
J054306-710403,33047,85.778454,-71.067682,281.70287936490723,-31.073094248024333,18.243177603188613,1.315708356800065,7275.303745284011,1049.3980976489447,3.4922861547160076,0.32363138999068153
J054309-710424,33047,85.79042,-71.073537,281.7091437895703,-31.068560041642893,5.260870152436297,0.47303023963872887,605.013859070981,108.79943524497156,0.7969390471978878,0.09992624900869476
J054309-710424,33047,85.79042,-71.073537,281.7091437895703,-31.068560041642893,21.86560737234147,0.7176310307694609,10451.370616744063,686.0296849686404,4.246227881313381,0.19278707856579017
J054135-680041,33047,85.396313,-68.011489,278.1612878525653,-31.52126016748039,6.257135238655306,2.0225706609479497,855.8570668908088,553.2983793491812,2.1429856695260816,0.7679598305489614
J054135-680041,33047,85.396313,-68.011489,278.1612878525653,-31.52126016748039,19.758566665877396,2.3250868368625186,8534.16491324168,2008.5135565688627,1.7752522172163845,0.7700757980031631
J054024-694014,33047,85.103187,-69.670741,280.10965901332474,-31.45818239793507,10.779153345555494,8.194037179889122,2539.9166100754246,3861.5595250544106,1.9686074966139229,0.9218061488966582
J054024-694014,33047,85.103187,-69.670741,280.10965901332474,-31.45818239793507,16.321409958389292,4.694906630159463,5823.250927431629,3350.154117564859,2.284735303256436,2.4113089469130324
J054608-712741,33047,86.537272,-71.461416,282.1272908364723,-30.78693575991429,7.263059453174656,1.6029545864433838,1153.1594330808452,509.0037370820191,1.5586443291864052,0.27829529744726234
J054608-712741,33047,86.537272,-71.461416,282.1272908364723,-30.78693575991429,19.59064960830414,1.1241741693512666,8389.727048367089,962.8587743904183,3.9988877612589966,0.3171857369708151
J054758-710948,33047,86.991757,-71.163511,281.7652618055444,-30.67244286525124,6.3315370760439835,0.7100360024288551,876.3315877526863,196.54847469007424,1.1983680582915055,0.27836520975383916
J054758-710948,33047,86.991757,-71.163511,281.7652618055444,-30.67244286525124,20.75212571990648,1.4803812092396136,9414.024780620417,1343.1246106203084,4.461428506360467,0.34807009197046096
J060234-683041,33047,90.643544,-68.511663,278.6281967045891,-29.555910556342585,6.472061102708398,2.394859627371411,915.6623876897962,677.6459151979064,1.2633156561564782,0.59268960934894
J060234-683041,33047,90.643544,-68.511663,278.6281967045891,-29.555910556342585,7.8402810383878245,3.6321074001808946,1343.7343477933541,1245.0031942990327,0.551411914967721,0.4726354418103719
J060234-683041,33047,90.643544,-68.511663,278.6281967045891,-29.555910556342585,17.990339316672298,4.613726824082564,7075.039468816051,3628.869784403529,2.4304689357501594,0.6209689579556893
J052847-683622,33047,82.198394,-68.606127,279.02505390240407,-32.623247004676806,17.708175317651193,0.35314312926055624,6854.847281543466,273.40391386282744,4.473284401735835,0.11832664737755429
J054901-712012,33047,87.257611,-71.336684,281.95612246223624,-30.57088026840998,4.411822165727379,0.660097666262777,425.4868616089948,127.32284930041583,0.7420755437965262,0.13984377782205806
J054901-712012,33047,87.257611,-71.336684,281.95612246223624,-30.57088026840998,21.093049624703355,0.9082487288450775,9725.879990398535,837.5761964579814,5.774226852006316,0.32483738585977157
J051802-675541,33047,79.510369,-67.928174,278.4270746489464,-33.718408925851634,8.277203459096901,0.6154102706909303,1497.6744426778253,222.70425965240457,1.8113318839114825,0.16004069793316245
J051802-675541,33047,79.510369,-67.928174,278.4270746489464,-33.718408925851634,11.918948800204385,0.7265913354046076,3105.4609033713928,378.6241593367239,2.757266256634878,0.20773040040581764
J051803-675544,33047,79.516457,-67.929133,278.4276931058895,-33.71598234206969,8.58551390369857,0.7134184442939107,1611.323530934548,267.78779688383713,2.0578956789031344,0.18870918121146174
J051803-675544,33047,79.516457,-67.929133,278.4276931058895,-33.71598234206969,11.298237499675725,0.7667429778834262,2790.432729295862,378.7395512804707,2.5201452882896325,0.22213174444478018
J051800-675533,33047,79.502086,-67.925975,278.425177501702,-33.72187795076394,8.69270947679995,0.7283288796134996,1651.8115093303215,276.79793719877557,1.8306563472181254,0.19698432867636656
J051800-675533,33047,79.502086,-67.925975,278.425177501702,-33.72187795076394,12.382779455740309,0.9497104296115598,3351.8643433021625,514.1495957115634,2.51199480746995,0.25504452802481536
J051418-673528,33047,78.574857,-67.591292,278.111034649512,-34.130823076936764,15.900045672555905,0.5689611435902416,5526.458349231491,395.51333714843867,4.035702385894378,0.19108466783034736
J051416-673522,33047,78.569494,-67.58966,278.10959352209653,-34.133151260437835,13.242131744528308,0.44375116457480196,3833.239601628253,256.90796166858075,4.334116509417039,0.17729745723786294
J054127-673952,33047,85.363727,-67.664557,277.75709180108163,-31.564263501352304,8.350210055390196,0.9271907581504968,1524.2105342053903,338.49062752106556,1.8217351154805839,0.30970527743479037
J054127-673952,33047,85.363727,-67.664557,277.75709180108163,-31.564263501352304,13.39848787926165,0.938541867984001,3924.295777072768,549.78082934812,3.31778522539913,0.3322100533668996
J051317-692224,33047,78.324068,-69.373519,280.23554889199903,-33.84476311645508,10.800770230399166,1.3242079826288824,2550.1140972775083,625.3038204118009,3.1610993330492696,0.6140523302579091
J051321-692240,33047,78.340148,-69.377937,280.2392139310957,-33.83825674424968,12.673945845860956,0.9693548988777929,3511.347826221422,537.1243113088123,3.840759486715171,0.17384124633720008
J054427-715528,33047,86.112852,-71.924537,282.6807149937795,-30.866950171540275,9.208181850278562,3.8803032027043987,1853.5227999132974,1562.1391005807766,1.6620309050702724,3.2705577250330857
J054427-715528,33047,86.112852,-71.924537,282.6807149937795,-30.866950171540275,22.65979293371415,7.411529766738081,11224.371477361805,7342.499868444944,3.2114963007080526,3.482403223134337
J054636-720555,33047,86.65354,-72.09875,282.8596672305169,-30.680965267168435,16.859670238620573,0.6957050329094469,6213.671784932919,512.8075071981891,4.015429886714996,0.16967899426448457
J040848-750719,38758,62.201611,-75.122054,288.97723612383857,-36.12743290142625,15.416759472745547,2.3752639840537735,5195.607691921102,1600.9771505756219,2.6143157428768626,0.4826323741980095
J043535-745157,38758,68.896025,-74.865834,287.651824026418,-34.748772301061464,15.352568842618581,1.0042545584376634,5152.431949672114,674.0700303045213,3.5037895139230426,0.18346619678295809
J043704-714819,38758,69.267886,-71.805502,284.1930174663911,-35.93982866730022,16.636279470990253,0.9979093239942772,6050.100270762453,725.817510077544,4.049536776949476,0.38960634594086146
J042349-724413,38758,65.954566,-72.737084,285.7752930975382,-36.44410262426733,15.324527510381133,1.0769621237923905,5133.627395083119,721.5520685283445,4.104015861288888,0.6348989590069016
J040659-733405,38758,61.748581,-73.568218,287.4379457407786,-37.07738547416566,5.986565239152577,0.8343590561577197,783.4397391070908,218.37899201458367,2.5482373776704565,0.5793065446642699
J040659-733405,38758,61.748581,-73.568218,287.4379457407786,-37.07738547416566,22.916470218582116,6.002879261047759,11480.09831512246,6014.333222640756,3.275073852778086,0.8226851158771171
J040749-721622,38758,61.955598,-72.272869,286.01854204582816,-37.71779837900491,8.703555935227262,1.7463283273435863,1655.9362261593853,664.5119216875719,2.836602417284327,0.6494293131467596
J040749-721622,38758,61.955598,-72.272869,286.01854204582816,-37.71779837900491,20.930467485821914,3.598090377071696,9576.526496166556,3292.5406807057675,3.1907542096002954,1.1213291249370323
J040914-714206,38758,62.309934,-71.701774,285.32905960663,-37.92153259445245,14.97701536992789,3.177111396325728,4903.43822808849,2080.3570125085853,2.77148935321369,1.0073760804530285
J040828-741616,38758,62.116965,-74.271294,288.1070123281869,-36.61044128616925,12.082978513463939,0.7142650326121869,3191.52436288433,377.3232321150016,4.7368499474473715,0.6098963626582035
J043443-744229,38758,68.681372,-74.708127,287.5095628479113,-34.86877509400631,15.128246690439333,0.5077820376855129,5002.963715679599,335.85056642683514,3.803128296907418,0.19444766931945964
J043744-722749,38758,69.435758,-72.46371,284.9095796733832,-35.626805556136965,14.167114512440254,0.39483997442275937,4387.457940683892,244.5584497195072,5.83527227165723,0.26563624489525006
J043209-735432,38758,68.039527,-73.909135,286.7274945771609,-35.37802919497322,18.18231233739252,1.348537006308845,7226.839095088088,1071.9934601853192,2.79470452260069,0.30514608622920925
J043456-723956,38758,68.734818,-72.665625,285.24273723364126,-35.73471083590996,16.72232016957173,0.6537259700095374,6112.842781921128,477.93895064856076,4.6289460067729,0.30097543233367524
J043453-723955,38758,68.720778,-72.665431,285.2446842555679,-35.7385888691609,15.862768403906108,0.6190384829481068,5500.575432590128,429.3157139322216,4.669863387671502,0.2985927385517726
J044611-720510,38758,71.547647,-72.086361,284.177787818625,-35.17968060925103,13.136689086774778,0.2958052870271076,3772.4370395541637,169.89163919551677,6.508553852920773,0.21450781469990948
J043620-724610,38758,69.084391,-72.769613,285.3056904255938,-35.59693308839922,11.524713419690324,0.36128074754981504,2903.423764214947,182.03508751849895,5.324462990676907,0.26799891629508227
J040958-750018,38758,62.493989,-75.005148,288.80503446634003,-36.128143050136806,6.381870731530301,0.9003184586535151,890.3200703824334,251.2027044091486,3.5291531380918886,0.5560546419752388
J040329-742124,38758,60.874398,-74.356923,288.42769201057695,-36.84308987168224,9.409575255940993,2.210782858137252,1935.4867280291637,909.4865100903266,2.706492484386804,1.1053047629684865
J040329-742124,38758,60.874398,-74.356923,288.42769201057695,-36.84308987168224,24.84666282405901,8.441933002326332,13495.416445345527,9170.438885642548,3.4526358534529544,1.761481124336328
J042656-721156,38758,66.736431,-72.198904,285.04626861564907,-36.48060895502281,15.868667236801386,0.6794425983581416,5504.667153209215,471.3824164135751,5.252568743893623,0.43046140131583804
J042347-735736,38758,65.94914,-73.960206,287.1114436583337,-35.86773004597601,18.713997888388928,2.085959537609037,7655.671852890428,1706.6820049445491,3.360297969195915,0.4750633711694567
J043853-750132,38758,69.722264,-75.025812,287.7140410788744,-34.48605032802656,10.029101463878412,0.3549836858392626,2198.7416731367107,155.65051887242916,3.289227484088777,0.18907794108807555
J042651-743133,38758,66.713279,-74.526109,287.602936867954,-35.416338705373995,14.76927123955514,0.5714113882437195,4768.351812633457,368.96749808400284,3.5477099659218494,0.20979651382382725
J043816-731000,38758,69.567624,-73.166848,285.6779881352065,-35.30393458071625,12.858653953950645,0.4908483696548768,3614.4412957528693,275.9453086749372,4.498023981764601,0.32107594141119034
J043816-731011,38758,69.567296,-73.169947,285.6814974574983,-35.302746941004685,14.059388481786522,0.5118853776055277,4320.987601971962,314.6438940967598,4.950354863345134,0.30565525962613616
J034828-732032,38758,57.118973,-73.342375,288.1662655202441,-38.2839790021714,7.32634542582102,0.7307984780853667,1173.342873344086,234.08046884878536,1.4210194248751615,0.14969933147915482
J042535-743245,38758,66.396547,-74.546016,287.67360881359787,-35.4812517376451,16.379857344400584,0.634121574933177,5865.032023976894,454.11181133993546,4.155231082082138,0.2415626955145868
J043207-724940,38758,68.032757,-72.82781,285.53306356894245,-35.853900843631074,16.055167567805768,0.7697400860850078,5634.817347078842,540.305141194679,4.268572405776614,0.3563642818455124
J043208-724929,38758,68.037166,-72.824951,285.5291885142027,-35.853965284422344,13.07121617928274,0.5107408691031113,3734.9272959851664,291.8749085049671,4.682985535819389,0.30129658122773084
J035644-720927,38758,59.187112,-72.157727,286.48469300150833,-38.488273590311685,11.984759858685496,0.5466610508622362,3139.849489506052,286.436014024714,3.794803995246823,0.2691017823503335
J042844-725430,38758,67.186089,-72.908454,285.75818072488715,-36.04229451606884,17.35547567483263,0.9932293232240534,6584.506034767597,753.6439329243548,3.9208539073619457,0.3717767700994994
J041820-733133,38758,64.586821,-73.525948,286.8720599525435,-36.41236076878897,7.104554607731039,0.5603512268978467,1103.376858368719,174.0513263547315,2.0706591557950538,0.6364965974322104
J041820-733133,38758,64.586821,-73.525948,286.8720599525435,-36.41236076878897,16.45363242295248,2.928876293330291,5917.983355224579,2106.895390377299,3.220313809277829,0.36888240668571026
J044034-742118,38758,70.143542,-74.355267,286.91833868588765,-34.66707611921976,17.695567513946727,0.6671143813070143,6845.089776744538,516.1131823327911,4.261873069604005,0.23474624913128736
J042501-724714,38758,66.256025,-72.787396,285.7791649518258,-36.34162313361151,13.767829541935832,0.7742041455377324,4143.631428266211,466.0163200848389,4.358216017062016,0.4865202250782502
J041334-743302,38758,63.394631,-74.550815,288.1729585705992,-36.17090641728382,14.878258768341063,0.8028235698645565,4838.986085752909,522.2186472728262,3.439686021645301,0.3005001827637958
J041755-753016,38758,64.482455,-75.504631,288.9964930385321,-35.43431042275151,15.081268300047759,0.47972191390058927,4971.940126341236,316.3061071196515,3.9583071344340075,0.18167048800091024
J041752-753009,38758,64.469338,-75.50265,288.9964929046667,-35.43814516626387,17.35187782887782,0.661889848784726,6581.776339156275,502.1255899587868,3.5716982344418367,0.19634967662450478
J040440-724023,38758,61.167751,-72.67309,286.60641057142635,-37.70445401690321,12.948767105898549,0.46152185869784496,3665.278650642814,261.276799815115,4.747289372301147,0.3024691627741544
J044859-743533,38758,72.249042,-74.592637,286.910817384354,-34.055609481081,12.033202627763009,0.5359610157607401,3165.2835254103443,281.96459844124485,4.067894778198277,0.6183691996468584
J044330-750608,38758,70.876124,-75.102459,287.64776411013406,-34.183860147019274,12.761051877868098,0.3433407223305242,3559.7795683479503,191.55431700011462,4.144546116101738,0.16621854806771588
J044115-744900,38758,70.314115,-74.816638,287.4052890717944,-34.43455327527613,11.549312082879508,0.2883886693833522,2915.8312855881404,145.6177993222016,4.075140869796877,0.15658761055815085
J043508-760432,38758,68.786444,-76.075605,288.98045031761694,-34.23383642624867,5.527343942419448,0.44124303391794845,667.8564689235292,106.62879590610554,2.4462466559488134,0.2193258832130437
J043508-760432,38758,68.786444,-76.075605,288.98045031761694,-34.23383642624867,12.095059901440276,0.7008740941719567,3197.9097620647062,370.6194307419447,2.643898669494757,0.2590379061000222
J035627-725014,38758,59.112651,-72.837399,287.2110781276417,-38.117424680547394,12.076664111330484,0.28465383154798557,3188.1895390256436,150.29487607151356,4.57899572902117,0.1461242026834757
J035845-720848,38758,59.690826,-72.146799,286.3618583282968,-38.36705702669706,8.556680220638086,0.843436879453073,1600.5187320659427,315.52809970014766,2.2414404302366435,0.7686274458176007
J035845-720848,38758,59.690826,-72.146799,286.3618583282968,-38.36705702669706,15.893938234375122,4.304636183445443,5522.213578995152,2991.218417276159,3.0843231315836843,0.786135132437987
J040832-721841,38758,62.136634,-72.311405,286.02346154118584,-37.65070165766553,6.934490695618289,0.4568910998848201,1051.1853439984993,138.5183855840346,3.199620839189758,0.4946608527137228
J040832-721841,38758,62.136634,-72.311405,286.02346154118584,-37.65070165766553,20.78938874587537,1.7433157265861798,9447.863241577052,1584.5207161220203,2.7428589080097527,0.23216762995219034
J040835-721844,38758,62.145653,-72.312262,286.022571433884,-37.64791831239109,6.747702627602982,0.4451705336858359,995.3183878072458,131.32956276849947,3.3970336503868688,0.4922102093147766
J040835-721844,38758,62.145653,-72.312262,286.022571433884,-37.64791831239109,20.708178368378896,1.6713517676231413,9374.19431821798,1513.1776407451273,2.5998773394157664,0.21826590231435516
J042402-724748,38758,66.012063,-72.796688,285.83096486886865,-36.40125354190018,10.772677395885943,0.30649297740736364,2536.8656411096863,144.35250867589988,4.693936898990631,0.21379347498995893
J040844-750737,38758,62.186808,-75.127046,288.98498493195785,-36.12786836413467,10.158231977468194,0.6823081798661063,2255.7263372101343,303.0252773970389,2.888302694706423,0.4140773725797957
J041204-743550,38758,63.020132,-74.597306,288.2870763624764,-36.2309414338055,8.455700171464656,0.1481862100731561,1562.9651974190042,54.781954039329676,5.3262232415634845,0.1374976635915986
J040907-721916,38758,62.279426,-72.321267,286.0054568431633,-37.60856738961545,11.070222101552401,0.18405023316483277,2678.939007876506,89.07849264648338,6.039876398307553,0.13391258457503605
J040513-723724,38758,61.306053,-72.623342,286.52532523852824,-37.696698039308096,10.223230385317825,0.2621709950756532,2284.6856477167044,117.17985159704102,5.508290216227549,0.1857599414139385
J040930-753342,38758,62.377539,-75.561866,289.40115207097534,-35.84857311219919,17.72086689114123,0.9851084334933067,6864.676636945704,763.2189655056067,2.7156387291697843,0.223788913397323
J032834-745053,38758,52.142054,-74.848222,290.7531805246976,-38.32998579980193,17.756926448231322,0.783820872608435,6892.642430369428,608.5058717904658,5.823977008468511,0.4387334547005394
J040131-705457,38758,60.380044,-70.915846,284.8920927508119,-38.86105222089119,15.152781156673404,0.4924158439746462,5019.204140455319,326.2154474942524,3.97328918080596,0.23093598419668865
J050036-720626,38758,75.151693,-72.107408,283.74826041708934,-34.12957678151822,6.8980119311217045,1.258807863216348,1040.1549496374769,379.63263695142444,2.9484701929905643,0.8257742072484372
J050036-720626,38758,75.151693,-72.107408,283.74826041708934,-34.12957678151822,14.997029061641223,2.0643102670268703,4916.551851571052,1353.5065410425213,2.5420433061578565,0.569651472031934
J044346-761015,38758,70.942991,-76.170937,288.8122681504682,-33.726771204522734,12.479237084095635,0.31429638971502977,3404.2874902753406,171.47767295954344,4.289554062463356,0.16585923625781482
J040203-750953,38758,60.514745,-75.164729,289.3227033553933,-36.46111987282709,9.715622446090737,0.28182541942406175,2063.43796459751,119.71014169292154,5.067701113189303,0.25757102508295165
J042116-753837,38758,65.318028,-75.643875,289.012997176495,-35.184235827208674,11.361105320558705,0.3851380329167249,2821.573250331525,191.30095896509002,3.9211077509167196,0.22530346431946177
J040541-710449,38758,61.422521,-71.080453,284.84018703073605,-38.4860048574138,8.483582633719829,0.7569331710357132,1573.2898702669172,280.7482031768307,2.074890247276772,0.470295588494945
J040400-710909,38758,61.002142,-71.152736,285.0103171548112,-38.56359126013426,7.21413087783571,1.2802802884969315,1137.6749392907818,403.80271003009705,1.1936786150293863,0.25250862020951237
J040400-710909,38758,61.002142,-71.152736,285.0103171548112,-38.56359126013426,11.325120481813686,1.5200774761875269,2803.7276168572453,752.6424476619965,2.59256540006744,0.32235696206264786
J043253-713324,38758,68.223258,-71.556863,284.0785146689201,-36.34115724485751,6.902970920742598,1.70265009752977,1041.6510246630276,513.8562045524869,2.1348540159207614,0.7167035024403654
J043253-713324,38758,68.223258,-71.556863,284.0785146689201,-36.34115724485751,14.472908439808187,3.103090545380119,4578.9066205365725,1963.4977864274783,3.2338983052147703,0.5567187943078066
J041714-712154,38758,64.31196,-71.365189,284.5613188867607,-37.53856869771054,11.870132394045122,0.20960160632998423,3080.0749411202037,108.77530828542369,6.579055750979852,0.16433768768968923
J045122-722110,38758,72.845577,-72.352849,284.3085874465306,-34.71427925735604,11.953435813181065,0.5660800161067854,3123.457962392895,295.83580173836236,5.233381266911513,0.2627563789338713
J044008-715718,38758,70.03595,-71.955047,284.24557436089856,-35.661253393149586,16.077593812184332,0.60044658940504,5650.570038180392,422.0613541123866,5.208866744607257,0.3306686456463338
J044848-741731,38758,72.201831,-74.292009,286.58073578965895,-34.18155612612472,18.39712305356418,0.7722944677748951,7398.607427124899,621.1736007386028,4.534277010275761,0.29240009094881403
J044953-732749,38758,72.470811,-73.463728,285.6165181808759,-34.42066876281584,14.70999033931949,1.013840401261228,4730.150213013598,652.0218272569501,4.025491953486997,0.46023567023494893
